Iteracion,Temperatura,Calidad,Fase
1000,90.438210,20079.220703,0
2000,80.972809,20062.089844,0
3000,72.498062,20005.412109,0
4000,64.910294,19743.046875,0
5000,58.116673,20259.925781,0
6000,52.034088,19888.353516,0
7000,46.588112,20050.265625,0
8000,42.133457,19503.570312,0
9000,37.723701,19888.353516,0
10000,33.775478,19866.566406,0
11000,30.240482,20513.859375,0
12000,27.075464,19565.117188,0
13000,24.241701,19888.353516,0
14000,21.704525,19731.316406,0
15000,19.432894,19599.355469,0
16000,17.574762,19818.562500,0
17000,15.735356,19888.353516,0
18000,14.088469,19888.353516,0
19000,12.613948,19888.353516,0
20000,11.293752,19598.132812,0
21000,10.111730,19888.353516,0
22000,9.053419,19888.353516,0
23000,8.187751,19888.353516,0
24000,7.330808,19853.486328,0
25000,6.563553,20232.136719,0
26000,5.876601,19888.353516,0
27000,5.261546,20182.376953,0
28000,4.710864,19888.353516,0
29000,4.217817,19895.974609,0
30000,3.776373,19926.082031,0
30085,0.000000,20085.025391,1
31000,92.274467,21133.724609,0
32000,82.616882,21133.724609,0
33000,73.970062,20829.726562,0
34000,66.228241,20711.449219,0
35000,59.296677,20711.449219,0
36000,53.090591,20945.804688,0
37000,48.014179,20633.150391,0
38000,42.988937,20432.275391,0
39000,38.489643,20711.449219,0
40000,34.461258,20682.302734,0
41000,30.854486,20682.302734,0
42000,27.625204,20985.353516,0
43000,24.733906,20877.771484,0
44000,22.145216,20682.302734,0
45000,20.027737,20682.302734,0
46000,17.931601,20682.302734,0
47000,16.054848,20875.666016,0
48000,14.374521,19822.671875,0
49000,12.870062,20858.873047,0
50000,11.523061,20286.722656,0
51000,10.317039,20693.052734,0
52000,9.330545,20725.443359,0
53000,8.353995,20202.328125,0
54000,7.479653,20265.912109,0
55000,6.696820,20823.322266,0
56000,5.995920,20679.103516,0
57000,5.368377,20738.318359,0
58000,4.806513,20522.662109,0
59000,4.303455,20479.824219,0
60000,3.891968,20561.498047,0
60281,0.000000,20387.943359,1
61000,93.206535,21081.394531,0
62000,83.451393,19940.234375,0
63000,74.717232,20601.416016,0
64000,66.897209,20338.947266,0
65000,60.500641,20332.675781,0
66000,54.168541,20332.675781,0
67000,48.499172,20153.033203,0
68000,43.423168,20010.210938,0
69000,38.878426,20289.335938,0
70000,34.809353,20211.873047,0
71000,31.166147,20660.126953,0
72000,28.186106,20302.216797,0
73000,25.236105,20368.113281,0
74000,22.594852,20480.099609,0
75000,20.230038,20608.730469,0
76000,18.112728,20541.425781,0
77000,16.217018,20480.099609,0
78000,14.519718,20257.470703,0
79000,13.000062,20435.992188,0
80000,11.757025,20332.675781,0
81000,10.526516,20730.056641,0
82000,9.424793,20675.710938,0
83000,8.438379,20304.111328,0
84000,7.555205,20004.210938,0
85000,6.764464,20332.675781,0
86000,6.056485,20480.099609,0
87000,5.422603,20635.726562,0
88000,4.904105,20362.500000,0
89000,4.390833,20396.087891,0
90000,3.931281,20635.726562,0
90403,0.000000,20169.761719,1
91000,94.148018,21128.849609,0
92000,84.294334,20587.378906,0
93000,76.234291,20299.632812,0
94000,68.255493,20433.548828,0
95000,61.111759,20159.378906,0
96000,54.715698,20595.394531,0
97000,48.989063,20790.583984,0
98000,43.861786,20461.806641,0
99000,39.271137,20393.205078,0
100000,35.160961,20699.482422,0
101000,31.798946,20393.205078,0
102000,28.470814,20393.205078,0
103000,25.491014,20283.470703,0
104000,22.823084,20491.525391,0
105000,20.434381,20393.205078,0
106000,18.295685,20515.074219,0
107000,16.380827,20393.205078,0
108000,14.666382,20497.951172,0
109000,13.264015,20534.189453,0
110000,11.875782,20389.927734,0
111000,10.632844,20514.132812,0
112000,9.519993,20616.394531,0
113000,8.523615,20734.078125,0
114000,7.631520,20393.205078,0
115000,6.832792,20213.560547,0
116000,6.179456,20079.837891,0
117000,5.532703,20078.652344,0
118000,4.953641,20099.121094,0
119000,4.435184,20588.595703,0
120000,3.970991,20393.205078,0
120509,0.000000,20930.947266,1
121000,95.099007,20398.570312,0
122000,86.005844,20094.556641,0
123000,77.004333,19825.845703,0
124000,68.944939,19825.845703,0
125000,61.729050,20173.076172,0
126000,55.268383,20453.572266,0
127000,49.483902,19680.736328,0
128000,44.304832,19844.244141,0
129000,39.667816,19644.361328,0
130000,35.874870,19843.722656,0
131000,32.120148,19825.845703,0
132000,28.758398,19825.845703,0
133000,25.748499,19825.845703,0
134000,23.053619,19844.244141,0
135000,20.640789,19733.291016,0
136000,18.480490,19825.845703,0
137000,16.713423,19825.845703,0
138000,14.964169,19750.472656,0
139000,13.397995,19733.291016,0
140000,11.995739,19825.845703,0
141000,10.740247,19844.244141,0
142000,9.616155,19674.912109,0
143000,8.609712,19987.998047,0
144000,7.708606,19825.845703,0
145000,6.971525,20217.878906,0
146000,6.241874,19825.845703,0
147000,5.588589,19789.990234,0
148000,5.003678,19825.845703,0
149000,4.479984,19825.845703,0
150000,4.011102,19825.845703,0
150617,0.000000,20380.550781,1
151000,96.059601,20834.392578,0
152000,86.874588,20266.634766,0
153000,77.782158,19499.589844,0
154000,69.641350,19567.390625,0
155000,62.352573,19544.187500,0
156000,55.826649,19592.144531,0
157000,49.983738,19551.117188,0
158000,44.752354,19499.589844,0
159000,40.068501,19634.615234,0
160000,36.237244,19364.660156,0
161000,32.444592,19499.589844,0
162000,29.048887,19551.117188,0
163000,26.008585,19658.636719,0
164000,23.286484,19390.958984,0
165000,20.849281,19600.570312,0
166000,18.667162,19472.796875,0
167000,16.713423,19516.201172,0
168000,15.115321,19483.513672,0
169000,13.533328,19747.759766,0
170000,12.116908,19458.759766,0
171000,10.848734,19483.513672,0
