Iteracion,Temperatura,Calidad,Fase
1000,90.438210,16349.552734,0
2000,80.972809,16691.851562,0
3000,72.498062,16916.501953,0
4000,64.910294,16870.019531,0
5000,58.116673,16672.296875,0
6000,52.034088,16630.892578,0
7000,46.588112,16391.460938,0
8000,42.133457,16627.609375,0
9000,37.723701,16538.136719,0
10000,33.775478,16598.771484,0
11000,30.240482,17366.150391,0
12000,27.075464,16636.318359,0
13000,24.241701,16627.609375,0
14000,21.704525,17366.150391,0
15000,19.432894,16354.323242,0
16000,17.574762,17199.982422,0
17000,15.735356,16627.609375,0
18000,14.088469,16765.970703,0
19000,12.613948,16447.726562,0
20000,11.293752,16932.628906,0
21000,10.111730,16655.673828,0
22000,9.053419,16627.609375,0
23000,8.187751,16636.318359,0
24000,7.330808,16769.175781,0
25000,6.563553,16627.609375,0
26000,5.876601,16636.318359,0
27000,5.261546,16627.609375,0
28000,4.710864,17366.150391,0
29000,4.217817,16627.609375,0
30000,3.776373,16627.609375,0
30085,0.000000,16615.507812,1
31000,92.274467,16439.537109,0
32000,82.616882,16155.205078,0
33000,73.970062,16807.820312,0
34000,66.228241,16256.103516,0
35000,59.296677,17478.947266,0
36000,53.090591,16162.548828,0
37000,48.014179,16127.718750,0
38000,42.988937,16139.433594,0
39000,38.489643,16178.404297,0
40000,34.461258,16187.920898,0
41000,30.854486,16198.621094,0
42000,27.625204,15914.540039,0
43000,24.733906,16173.944336,0
44000,22.368904,16561.535156,0
45000,20.027737,16131.464844,0
46000,17.931601,16676.578125,0
47000,16.054848,15721.796875,0
48000,14.374521,16282.306641,0
49000,12.870062,16245.551758,0
50000,11.523061,15987.823242,0
51000,10.317039,16158.957031,0
52000,9.330545,16222.020508,0
53000,8.353995,16072.490234,0
54000,7.479653,16242.217773,0
55000,6.696820,16159.034180,0
56000,5.995920,16139.969727,0
57000,5.368377,16561.535156,0
58000,4.806513,16258.984375,0
59000,4.303455,16218.564453,0
60000,3.891968,16119.677734,0
60286,0.000000,16535.701172,1
61000,93.206535,17286.179688,0
62000,83.451393,17827.781250,0
63000,74.717232,16957.359375,0
64000,66.897209,18341.246094,0
65000,60.500641,16231.905273,0
66000,54.168541,17245.150391,0
67000,48.499172,16546.304688,0
68000,43.423168,16446.546875,0
69000,38.878426,16489.234375,0
70000,34.809353,17133.363281,0
71000,31.166147,16634.744141,0
72000,27.904245,16613.601562,0
73000,25.236105,17019.652344,0
74000,22.594852,16214.755859,0
75000,20.230038,16463.859375,0
76000,18.112728,17108.132812,0
77000,16.217018,17043.988281,0
78000,14.519718,16304.757812,0
79000,13.000062,16239.390625,0
80000,11.757025,16239.551758,0
81000,10.526516,16499.462891,0
82000,9.424793,15766.154297,0
83000,8.438379,16062.318359,0
84000,7.555205,16079.463867,0
85000,6.764464,16232.208008,0
86000,6.056485,16232.208008,0
87000,5.422603,16208.444336,0
88000,4.904105,16157.156250,0
89000,4.390833,16987.589844,0
90000,3.931281,16558.966797,0
90400,0.000000,15859.764648,1
91000,94.148018,18367.697266,0
92000,85.145790,17692.564453,0
93000,76.234291,18060.291016,0
94000,68.255493,17680.455078,0
95000,61.111759,17162.615234,0
96000,54.715698,17281.605469,0
97000,48.989063,17284.832031,0
98000,43.861786,17401.207031,0
99000,39.271137,16848.048828,0
100000,35.516121,17326.470703,0
101000,31.798946,17269.236328,0
102000,28.470814,17261.820312,0
103000,25.491014,17367.464844,0
104000,22.823084,17269.400391,0
105000,20.434381,17382.947266,0
106000,18.295685,17241.787109,0
107000,16.380827,17313.662109,0
108000,14.814527,17360.292969,0
109000,13.264015,17278.011719,0
110000,11.875782,16886.193359,0
111000,10.632844,17280.632812,0
112000,9.519993,17330.236328,0
113000,8.523615,17529.150391,0
114000,7.631520,17369.660156,0
115000,6.901810,17619.638672,0
116000,6.179456,17975.150391,0
117000,5.532703,17340.287109,0
118000,4.953641,16876.171875,0
119000,4.435184,17614.757812,0
120000,3.970991,17680.455078,0
120523,0.000000,15745.113281,1
121000,96.059601,18374.798828,0
122000,86.005844,17770.101562,0
123000,77.004333,18433.363281,0
124000,68.944939,18494.396484,0
125000,61.729050,18117.042969,0
126000,55.268383,17705.988281,0
127000,49.983738,17908.761719,0
128000,44.752354,17450.238281,0
129000,40.068501,18083.343750,0
130000,35.874870,17785.078125,0
131000,32.120148,17432.333984,0
132000,28.758398,17703.951172,0
133000,25.748499,17424.818359,0
134000,23.053619,17424.818359,0
135000,20.849281,17698.470703,0
136000,18.667162,17697.214844,0
137000,16.713423,17021.279297,0
138000,14.964169,17013.763672,0
139000,13.397995,18390.273438,0
140000,11.995739,17698.470703,0
141000,10.740247,17619.583984,0
142000,9.616155,17270.539062,0
143000,8.696678,17698.470703,0
144000,7.786470,17074.943359,0
145000,6.971525,17568.005859,0
146000,6.241874,17753.513672,0
147000,5.588589,18044.261719,0
148000,5.003678,17684.810547,0
149000,4.479984,17000.101562,0
150000,4.051618,17905.486328,0
150646,0.000000,15859.764648,1
151000,97.029900,17002.978516,0
152000,86.874588,17650.240234,0
153000,77.782158,19184.767578,0
154000,69.641350,16743.597656,0
155000,62.352573,16743.597656,0
156000,56.390553,17280.152344,0
157000,50.488625,16885.767578,0
158000,45.204399,16489.402344,0
159000,40.473232,18865.837891,0
160000,36.237244,16683.457031,0
161000,32.444592,17018.634766,0
162000,29.048887,17196.046875,0
163000,26.271297,16963.955078,0
164000,23.521700,16803.603516,0
165000,21.059879,16881.785156,0
166000,18.855719,17185.572266,0
167000,16.882246,17018.634766,0
168000,15.115321,16797.007812,0
169000,13.533328,16803.765625,0
170000,12.116908,16982.074219,0
171000,10.958317,17673.429688,0
172000,9.811401,16690.500000,0
173000,8.784523,17346.845703,0
174000,7.865121,17030.000000,0
175000,7.041945,16952.613281,0
176000,6.304924,16803.603516,0
177000,5.645040,16803.603516,0
178000,5.054220,16823.076172,0
179000,4.570946,17325.619141,0
180000,4.092544,16508.144531,0
180760,0.000000,16535.701172,1
