Iteracion,Temperatura,Calidad,Fase
1000,90.438210,23955.744141,0
2000,80.972809,23900.777344,0
3000,72.498062,24344.974609,0
4000,64.910294,24036.892578,0
5000,58.116673,24370.517578,0
6000,52.034088,23735.644531,0
7000,46.588112,23955.746094,0
8000,42.133457,23536.125000,0
9000,37.723701,23818.660156,0
10000,33.775478,24329.914062,0
11000,30.240482,22977.539062,0
12000,27.075464,23848.292969,0
13000,24.241701,23848.292969,0
14000,21.704525,23860.410156,0
15000,19.432894,23728.605469,0
16000,17.574762,23705.136719,0
17000,15.735356,23095.384766,0
18000,14.088469,23705.136719,0
19000,12.613948,23703.886719,0
20000,11.293752,23465.000000,0
21000,10.111730,23465.000000,0
22000,9.053419,23433.144531,0
23000,8.187751,23952.060547,0
24000,7.330808,23915.476562,0
25000,6.563553,23433.855469,0
26000,5.876601,23437.205078,0
27000,5.261546,23915.474609,0
28000,4.710864,23433.855469,0
29000,4.217817,23433.855469,0
30000,3.776373,23278.056641,0
30085,0.000000,23372.902344,1
31000,0.000000,23433.855469,1
32000,0.000000,24041.871094,1
33000,0.000000,23806.460938,1
34000,0.000000,23446.845703,1
35000,0.000000,23433.855469,1
36000,91.351723,23271.583984,0
37000,81.790718,22102.513672,0
38000,73.230362,22647.384766,0
39000,65.565956,22321.173828,0
40000,58.703709,22383.730469,0
41000,52.559685,22427.406250,0
42000,47.058697,22243.035156,0
43000,42.133457,22329.900391,0
44000,38.104748,22480.242188,0
45000,34.116646,22529.666016,0
46000,30.545942,22681.515625,0
47000,27.348953,22190.515625,0
48000,24.486567,21968.939453,0
49000,21.923763,21968.585938,0
50000,19.629185,22442.642578,0
51000,17.752285,21747.414062,0
52000,15.894300,22453.244141,0
53000,14.230776,22311.306641,0
54000,12.741362,22273.900391,0
55000,11.407830,22112.470703,0
56000,10.213868,21958.398438,0
57000,9.144868,21958.398438,0
58000,8.187751,22164.542969,0
59000,7.404856,21958.398438,0
60000,6.629852,22418.880859,0
61000,5.935961,21432.765625,0
62000,5.314693,22432.455078,0
63000,4.758448,22136.185547,0
64000,4.260421,21452.882812,0
