Iteracion,Temperatura,Calidad,Fase
1000,90.438210,12777.857422,0
2000,80.972809,12943.250000,0
3000,72.498062,12943.250000,0
4000,64.910294,12869.955078,0
5000,58.116673,12969.529297,0
6000,52.034088,12943.250000,0
7000,46.588112,12966.412109,0
8000,42.133457,12930.705078,0
9000,37.723701,12943.250000,0
10000,33.775478,13029.244141,0
11000,30.240482,12878.289062,0
12000,27.075464,12943.250000,0
13000,24.241701,13271.826172,0
14000,21.704525,12855.156250,0
15000,19.432894,12968.336914,0
16000,17.574762,12980.773438,0
17000,15.735356,12855.157227,0
18000,14.088469,12768.778320,0
19000,12.613948,12943.250000,0
20000,11.293752,13245.056641,0
21000,10.111730,13282.503906,0
22000,9.053419,12695.774414,0
23000,8.187751,12768.778320,0
24000,7.330808,12943.250977,0
25000,6.563553,12825.675781,0
26000,5.876601,12768.777344,0
27000,5.261546,13003.709961,0
28000,4.710864,12969.529297,0
29000,4.217817,12942.304688,0
30000,3.776373,12943.250977,0
30085,0.000000,12671.877930,1
31000,0.000000,14047.481445,1
32000,0.000000,12943.250000,1
33000,0.000000,13524.417969,1
34000,0.000000,14047.481445,1
35000,0.000000,13450.207031,1
36000,91.351723,12951.726562,0
37000,81.790718,12951.724609,0
38000,73.230362,12947.224609,0
39000,65.565956,12951.724609,0
40000,58.703709,12989.248047,0
41000,52.559685,12804.851562,0
42000,47.058697,13200.395508,0
43000,42.133457,12951.725586,0
44000,38.104748,12777.251953,0
45000,34.116646,13504.082031,0
46000,30.545942,12777.252930,0
47000,27.348953,13250.995117,0
48000,24.486567,12777.252930,0
49000,21.923763,12908.790039,0
50000,19.629185,12951.725586,0
51000,17.752285,12951.724609,0
52000,15.894300,12978.003906,0
53000,14.230776,13017.044922,0
54000,12.741362,12632.369141,0
55000,11.407830,12951.724609,0
56000,10.213868,12884.183594,0
57000,9.144868,12969.620117,0
58000,8.187751,13191.067383,0
59000,7.404856,12777.252930,0
60000,6.629852,12956.433594,0
61000,5.935961,12777.251953,0
62000,5.314693,12951.725586,0
63000,4.758448,12920.285156,0
64000,4.260421,12951.724609,0
65000,3.814518,12939.179688,0
65169,0.000000,12943.250000,1
66000,0.000000,13712.847656,1
67000,0.000000,13944.058594,1
68000,0.000000,12900.017578,1
69000,0.000000,12910.887695,1
70000,0.000000,12961.732422,1
71000,91.351723,13226.030273,0
72000,82.616882,13004.550781,0
73000,73.970062,12661.056641,0
74000,66.228241,13109.396484,0
75000,59.296677,12859.937500,0
76000,53.090591,12980.773438,0
77000,47.534039,12768.777344,0
78000,42.559048,12943.250000,0
79000,38.489643,13004.691406,0
80000,34.461258,13081.445312,0
81000,30.854486,13546.764648,0
82000,27.625204,12767.585938,0
83000,24.733906,13029.244141,0
84000,22.145216,12943.250000,0
85000,19.827459,13213.484375,0
86000,17.752285,12943.250977,0
87000,16.054848,12768.777344,0
88000,14.374521,12980.773438,0
89000,12.870062,12768.777344,0
90000,11.523061,13283.074219,0
91000,10.317039,12980.773438,0
92000,9.237240,12768.778320,0
93000,8.270455,12943.250000,0
94000,7.404856,12875.708984,0
95000,6.696820,12943.250000,0
96000,5.995920,12768.777344,0
97000,5.368377,12968.335938,0
98000,4.806513,13070.079102,0
99000,4.303455,12943.250000,0
100000,3.853048,12961.144531,0
100253,0.000000,14255.341797,1
101000,0.000000,13646.609375,1
102000,0.000000,13712.847656,1
103000,0.000000,14047.481445,1
104000,0.000000,13450.207031,1
105000,0.000000,12943.250000,1
106000,92.274467,12768.777344,0
107000,83.451393,13546.763672,0
108000,74.717232,12695.774414,0
109000,66.897209,12943.250000,0
110000,59.895634,12698.308594,0
111000,53.626858,12966.413086,0
112000,48.014179,12886.431641,0
113000,42.988937,12980.773438,0
114000,38.489643,12795.841797,0
115000,34.809353,12943.250000,0
116000,31.166147,12943.250000,0
117000,27.904245,12943.250000,0
118000,24.983744,13005.569336,0
119000,22.368904,12943.250000,0
120000,20.027737,13448.626953,0
121000,17.931601,12919.039062,0
122000,16.054848,12968.337891,0
123000,14.519718,13048.903320,0
124000,13.000062,12966.414062,0
125000,11.639455,12980.773438,0
126000,10.421251,12943.250000,0
127000,9.330545,12768.777344,0
128000,8.353995,12980.773438,0
129000,7.479653,13186.008789,0
130000,6.764464,13240.681641,0
131000,6.056485,12878.660156,0
132000,5.422603,12980.773438,0
133000,4.855064,12943.250977,0
134000,4.346925,13004.548828,0
135000,3.891968,12943.250000,0
135337,0.000000,12999.598633,1
136000,0.000000,13981.162109,1
137000,0.000000,12559.053711,1
138000,0.000000,13897.275391,1
139000,0.000000,13437.100586,1
140000,0.000000,13524.417969,1
141000,93.206535,12642.119141,0
142000,83.451393,12943.250000,0
143000,75.471947,13081.444336,0
144000,67.572937,12943.250000,0
145000,60.500641,12768.777344,0
146000,54.168541,12943.250000,0
147000,48.499172,12768.777344,0
148000,43.423168,12943.250000,0
149000,38.878426,12943.250000,0
150000,34.809353,12980.773438,0
151000,31.480957,12943.250000,0
152000,28.186106,12943.250000,0
153000,25.236105,12768.777344,0
154000,22.594852,12883.572266,0
155000,20.230038,12980.773438,0
156000,18.112728,13029.244141,0
157000,16.217018,12767.587891,0
158000,14.666382,12943.250977,0
159000,13.131375,12943.250977,0
160000,11.757025,12943.250000,0
161000,10.526516,12943.250000,0
162000,9.424793,12943.250000,0
163000,8.438379,12642.118164,0
164000,7.555205,13242.519531,0
165000,6.764464,12980.773438,0
166000,6.117661,12900.314453,0
167000,5.477376,12943.250000,0
168000,4.904105,12944.884766,0
169000,4.390833,12980.773438,0
170000,3.931281,13081.445312,0
170421,0.000000,13304.730469,1
171000,0.000000,13261.017578,1
172000,0.000000,13201.126953,1
173000,0.000000,12778.394531,1
174000,0.000000,13261.017578,1
175000,0.000000,13261.018555,1
176000,94.148018,12506.335938,0
177000,84.294334,12247.900391,0
178000,75.471947,12159.972656,0
179000,68.255493,13089.214844,0
180000,61.111759,12565.337891,0
181000,54.715698,12421.817383,0
182000,48.989063,12472.818359,0
183000,43.861786,12380.084961,0
184000,39.271137,12247.898438,0
185000,35.160961,12073.426758,0
186000,31.798946,12363.448242,0
187000,28.470814,12079.646484,0
188000,25.491014,12224.527344,0
189000,22.823084,12073.425781,0
190000,20.434381,12079.646484,0
191000,18.295685,12247.899414,0
192000,16.380827,12371.968750,0
193000,14.666382,12079.646484,0
194000,13.264015,12079.646484,0
195000,11.875782,12394.752930,0
196000,10.632844,12079.646484,0
197000,9.519993,12155.390625,0
198000,8.523615,12523.592773,0
199000,7.631520,12247.898438,0
200000,6.832792,12035.880859,0
201000,6.117661,12254.594727,0
202000,5.532703,12679.071289,0
203000,4.953641,12073.426758,0
204000,4.435184,12404.006836,0
205000,3.970991,12285.421875,0
205505,0.000000,12754.856445,1
206000,0.000000,12352.559570,1
207000,0.000000,12247.898438,1
208000,0.000000,13404.814453,1
209000,0.000000,12970.659180,1
210000,0.000000,12966.851562,1
211000,95.099007,12751.501953,0
212000,85.145790,11543.450195,0
213000,76.234291,11608.389648,0
214000,68.944939,12576.472656,0
215000,61.729050,12005.335938,0
216000,55.268383,12043.693359,0
217000,49.483902,12458.247070,0
218000,44.304832,12155.322266,0
219000,39.667816,12207.021484,0
220000,35.516121,12436.791016,0
221000,31.798946,11869.220703,0
222000,28.758398,12430.341797,0
223000,25.748499,12109.931641,0
224000,23.053619,12037.473633,0
225000,20.640789,12037.472656,0
226000,18.480490,12037.472656,0
227000,16.546289,12043.693359,0
228000,14.814527,12043.693359,0
229000,13.264015,12074.996094,0
230000,11.995739,11829.279297,0
231000,10.740247,11869.221680,0
232000,9.616155,12037.472656,0
233000,8.609712,12460.197266,0
234000,7.708606,12398.868164,0
235000,6.901810,12037.473633,0
236000,6.179456,12037.472656,0
237000,5.588589,11951.602539,0
238000,5.003678,12037.473633,0
239000,4.479984,12369.470703,0
240000,4.011102,12367.800781,0
240589,0.000000,13557.943359,1
241000,0.000000,12549.765625,1
242000,0.000000,12775.291992,1
243000,0.000000,12250.636719,1
244000,0.000000,12247.898438,1
245000,0.000000,12468.767578,1
246000,96.059601,12247.898438,0
247000,86.005844,12263.596680,0
248000,77.004333,12624.055664,0
249000,68.944939,12079.646484,0
250000,62.352573,12145.884766,0
251000,55.826649,12579.896484,0
252000,49.983738,12334.445312,0
253000,44.752354,12073.427734,0
254000,40.068501,12389.472656,0
255000,35.874870,12265.456055,0
256000,32.120148,12247.899414,0
257000,28.758398,12400.339844,0
258000,26.008585,12073.427734,0
259000,23.286484,12633.035156,0
260000,20.849281,12670.623047,0
261000,18.667162,12586.117188,0
262000,16.713423,12079.646484,0
263000,14.964169,12447.175781,0
264000,13.397995,12261.556641,0
265000,12.116908,12079.646484,0
266000,10.848734,12504.935547,0
267000,9.713287,12247.900391,0
268000,8.696678,12291.642578,0
269000,7.786470,12073.425781,0
270000,6.971525,12079.646484,0
271000,6.241874,12328.287109,0
272000,5.588589,12254.119141,0
273000,5.054220,12285.421875,0
274000,4.525237,12285.421875,0
275000,4.051618,12254.119141,0
275673,0.000000,12754.857422,1
276000,0.000000,12250.636719,1
277000,0.000000,12754.855469,1
278000,0.000000,12370.485352,1
279000,0.000000,12970.659180,1
280000,0.000000,12754.857422,1
281000,97.029900,12807.070312,0
282000,86.874588,12103.711914,0
283000,77.782158,12184.037109,0
284000,69.641350,12124.019531,0
285000,62.352573,12074.996094,0
286000,56.390553,12476.664062,0
287000,50.488625,12074.996094,0
288000,45.204399,12046.099609,0
289000,40.473232,12037.472656,0
290000,36.237244,11869.220703,0
291000,32.444592,12313.167969,0
292000,29.048887,11863.001953,0
293000,26.271297,11829.278320,0
294000,23.521700,12037.472656,0
295000,21.059879,12315.179688,0
296000,18.855719,12164.302734,0
297000,16.882246,12043.693359,0
298000,15.115321,11863.001953,0
299000,13.533328,12116.960938,0
300000,12.116908,12069.400391,0
301000,10.958317,12074.998047,0
302000,9.811401,12237.093750,0
303000,8.784523,12037.472656,0
304000,7.865121,12043.693359,0
305000,7.041945,12037.472656,0
306000,6.304924,12043.694336,0
307000,5.645040,12081.216797,0
308000,5.054220,11950.462891,0
309000,4.570946,11471.001953,0
310000,4.092544,12066.035156,0
310757,0.000000,12142.132812,1
311000,0.000000,13421.253906,1
312000,0.000000,12103.252930,1
313000,0.000000,12908.076172,1
314000,0.000000,13283.819336,1
315000,0.000000,12090.604492,1
316000,98.010002,12043.693359,0
317000,87.752106,11869.220703,0
318000,78.567833,12190.880859,0
319000,70.344795,12315.178711,0
320000,62.982395,12246.115234,0
321000,56.960152,12222.629883,0
322000,50.998611,12267.590820,0
323000,45.661007,12050.312500,0
324000,40.882053,12232.123047,0
325000,36.603275,12239.572266,0
326000,32.772316,12404.156250,0
327000,29.342310,12043.693359,0
328000,26.271297,12109.931641,0
329000,23.759293,12363.626953,0
330000,21.272606,11863.000977,0
331000,19.046181,12043.693359,0
332000,17.052774,11944.406250,0
333000,15.268001,12117.798828,0
334000,13.670028,11869.220703,0
335000,12.239301,12263.459961,0
336000,10.958317,11863.001953,0
337000,9.910506,12231.504883,0
338000,8.873256,11863.001953,0
339000,7.944567,12043.693359,0
340000,7.113075,11863.000000,0
341000,6.368609,12037.473633,0
342000,5.702060,11869.220703,0
343000,5.105273,12380.708984,0
344000,4.617117,11869.220703,0
345000,4.133883,12066.035156,0
345841,0.000000,12756.427734,1
346000,0.000000,12840.558594,1
347000,0.000000,13421.253906,1
348000,0.000000,12037.472656,1
349000,0.000000,11500.388672,1
350000,0.000000,12756.427734,1
351000,99.000000,12693.271484,0
352000,88.638489,12288.064453,0
353000,79.361450,12307.175781,0
354000,71.055351,12212.326172,0
355000,63.618580,12236.460938,0
356000,56.960152,12027.478516,0
357000,51.513748,12215.343750,0
358000,46.122231,12166.861328,0
359000,41.295002,11991.433594,0
360000,36.973003,11998.609375,0
361000,33.103348,12099.980469,0
362000,29.638697,11869.221680,0
363000,26.536663,12033.697266,0
364000,23.759293,12037.474609,0
365000,21.487480,12756.335938,0
366000,19.238565,12074.998047,0
367000,17.225025,11863.000977,0
368000,15.422223,12037.473633,0
369000,13.808108,11869.220703,0
370000,12.362930,12124.082031,0
371000,11.069007,12480.328125,0
372000,10.010612,12299.958984,0
373000,8.962885,12293.208008,0
374000,8.024815,12455.283203,0
375000,7.184925,12037.472656,0
376000,6.432939,11444.100586,0
377000,5.759657,11863.000977,0
378000,5.156841,12271.226562,0
379000,4.617117,12037.474609,0
380000,4.175639,11921.593750,0
380925,0.000000,12040.210938,1
381000,0.000000,12037.472656,1
382000,0.000000,12756.427734,1
383000,0.000000,12142.132812,1
384000,0.000000,12037.472656,1
385000,0.000000,12088.155273,1
386000,100.000000,12544.430664,0
387000,89.533829,12009.564453,0
388000,80.163078,12442.189453,0
389000,71.773079,11954.747070,0
390000,64.261192,11737.208984,0
391000,57.535507,11928.585938,0
392000,51.513748,12298.177734,0
393000,46.588112,12103.710938,0
394000,41.712124,11869.220703,0
395000,37.346466,11863.000977,0
396000,33.437725,12417.810547,0
397000,29.938078,12072.170898,0
398000,26.804710,12414.770508,0
399000,23.999285,12082.255859,0
400000,21.704525,12103.960938,0
401000,19.432894,11529.807617,0
402000,17.399015,11863.000000,0
403000,15.578003,12074.996094,0
404000,13.947584,12328.444336,0
405000,12.487808,12197.287109,0
406000,11.180815,12043.693359,0
407000,10.010612,12440.297852,0
408000,9.053419,12175.281250,0
409000,8.105873,11863.001953,0
410000,7.257500,12309.263672,0
411000,6.497918,11869.220703,0
412000,5.817835,12216.744141,0
413000,5.208930,12278.655273,0
414000,4.663755,12037.473633,0
415000,4.175639,12177.787109,0
416000,3.776373,12259.757812,0
416009,0.000000,12020.731445,1
417000,0.000000,12154.497070,1
418000,0.000000,12544.431641,1
419000,0.000000,12004.226562,1
420000,0.000000,12756.426758,1
421000,0.000000,12142.132812,1
422000,90.438210,12330.578125,0
423000,80.972809,12061.249023,0
424000,72.498062,12101.000000,0
425000,64.910294,12448.957031,0
426000,58.116673,12570.910156,0
427000,52.034088,12037.473633,0
428000,47.058697,12261.570312,0
429000,42.133457,12117.800781,0
430000,37.723701,12074.998047,0
431000,33.775478,11943.327148,0
432000,30.240482,12115.889648,0
433000,27.075464,12074.996094,0
434000,24.241701,12241.073242,0
435000,21.704525,11863.001953,0
436000,19.629185,12564.689453,0
437000,17.574762,11523.587891,0
438000,15.735356,12225.903320,0
439000,14.088469,12074.996094,0
