Iteracion,Temperatura,Calidad,Fase
1000,44.241924,10354.750000,0
2000,8.496181,10711.199219,0
3000,1.631599,9832.132812,0
4000,0.313331,10467.359375,0
5000,0.076167,9975.178711,0
6000,0.014627,9570.998047,0
7000,0.002809,10014.350586,0
8000,0.000539,9570.998047,0
9000,0.000131,9570.998047,0
10000,0.000025,10208.013672,0
11000,0.000005,9422.126953,0
12000,0.000001,9570.998047,0
13000,0.000000,10208.013672,0
14000,0.000000,10515.756836,0
15000,0.000000,10126.958984,0
16000,0.000000,9858.291016,0
17000,0.000000,10093.615234,0
18000,0.000000,10014.350586,0
19000,0.000000,10126.958984,0
20000,0.000000,10393.652344,0
21000,0.000000,10208.013672,0
22000,0.000000,9975.178711,0
23000,0.000000,10059.745117,0
24000,0.000000,10068.569336,0
25000,0.000000,10014.350586,0
26000,0.000000,9570.998047,0
27000,0.000000,9422.127930,0
28000,0.000000,10208.013672,0
29000,0.000000,9570.998047,0
30000,0.000000,10014.350586,0
30045,0.000000,10014.350586,1
31000,56.002434,10123.525391,0
32000,10.754659,10032.605469,0
33000,2.065315,10434.213867,0
34000,0.396621,10502.827148,0
35000,0.096414,10285.244141,0
36000,0.018515,10039.379883,0
37000,0.003556,10097.328125,0
38000,0.000683,10175.974609,0
39000,0.000166,10022.003906,0
40000,0.000032,10032.605469,0
41000,0.000006,10032.824219,0
42000,0.000001,10032.605469,0
43000,0.000000,10032.605469,0
44000,0.000000,9787.283203,0
45000,0.000000,10123.525391,0
46000,0.000000,10554.396484,0
47000,0.000000,10275.240234,0
48000,0.000000,9882.998047,0
49000,0.000000,9995.607422,0
50000,0.000000,10034.779297,0
51000,0.000000,9882.998047,0
52000,0.000000,9860.554688,0
53000,0.000000,10032.605469,0
54000,0.000000,9982.833984,0
55000,0.000000,10211.667969,0
56000,0.000000,10032.605469,0
57000,0.000000,10032.605469,0
58000,0.000000,10022.003906,0
59000,0.000000,10246.319336,0
60000,0.000000,9787.282227,0
60194,0.000000,10859.989258,1
61000,56.002434,9902.996094,0
62000,13.613492,9742.675781,0
63000,2.614323,9962.054688,0
64000,0.502052,10559.034180,0
65000,0.096414,9188.386719,0
66000,0.023437,9790.267578,0
67000,0.004501,9904.666016,0
68000,0.000864,9711.003906,0
69000,0.000166,10162.333984,0
70000,0.000040,9711.003906,0
71000,0.000008,9618.426758,0
72000,0.000001,9849.377930,0
73000,0.000000,9904.666016,0
74000,0.000000,9904.666016,0
75000,0.000000,9267.651367,0
76000,0.000000,9902.996094,0
77000,0.000000,9711.003906,0
78000,0.000000,9711.003906,0
79000,0.000000,9904.666016,0
80000,0.000000,9711.003906,0
81000,0.000000,9902.996094,0
82000,0.000000,9267.651367,0
83000,0.000000,9830.047852,0
84000,0.000000,10854.387695,0
85000,0.000000,9711.003906,0
86000,0.000000,10206.811523,0
87000,0.000000,9711.675781,0
88000,0.000000,9904.666016,0
89000,0.000000,9790.267578,0
90000,0.000000,9711.003906,0
90294,0.000000,9408.858398,1
91000,70.889153,9826.919922,0
92000,13.613492,9962.478516,0
93000,3.309269,9770.486328,0
94000,0.635509,9298.630859,0
95000,0.122043,9763.121094,0
96000,0.023437,9800.644531,0
97000,0.004501,9964.149414,0
98000,0.001094,9726.123047,0
99000,0.000210,9763.121094,0
100000,0.000040,9763.120117,0
101000,0.000008,10130.798828,0
102000,0.000002,10024.958984,0
103000,0.000000,9858.072266,0
104000,0.000000,8924.599609,0
105000,0.000000,9671.357422,0
106000,0.000000,10036.864258,0
107000,0.000000,9858.072266,0
108000,0.000000,9738.389648,0
109000,0.000000,9204.695312,0
110000,0.000000,9372.712891,0
111000,0.000000,10009.832031,0
112000,0.000000,9706.709961,0
113000,0.000000,9716.971680,0
114000,0.000000,9716.971680,0
115000,0.000000,8924.599609,0
116000,0.000000,9669.185547,0
117000,0.000000,9858.072266,0
118000,0.000000,9669.185547,0
119000,0.000000,9669.185547,0
120000,0.000000,9658.583984,0
120384,0.000000,10485.308594,1
121000,89.733101,9980.175781,0
122000,17.232267,9011.462891,0
123000,3.309269,8546.275391,0
124000,0.635509,9011.462891,0
125000,0.154484,9285.038086,0
126000,0.029667,9009.290039,0
127000,0.005697,8989.626953,0
128000,0.001094,8467.010742,0
129000,0.000210,9183.290039,0
130000,0.000051,9183.290039,0
131000,0.000010,9440.957031,0
132000,0.000002,8989.626953,0
133000,0.000000,9142.483398,0
134000,0.000000,9267.032227,0
135000,0.000000,8995.592773,0
136000,0.000000,8989.626953,0
137000,0.000000,9183.290039,0
138000,0.000000,9009.290039,0
139000,0.000000,9285.038086,0
140000,0.000000,9115.888672,0
141000,0.000000,8546.275391,0
142000,0.000000,9466.216797,0
143000,0.000000,9142.483398,0
144000,0.000000,8989.626953,0
145000,0.000000,8352.612305,0
146000,0.000000,8546.275391,0
147000,0.000000,9068.891602,0
148000,0.000000,8989.626953,0
149000,0.000000,8989.626953,0
150000,0.000000,8649.019531,0
150460,0.000000,9384.160156,1
151000,89.733101,9342.344727,0
152000,17.232267,8990.857422,0
153000,3.309269,8950.783203,0
154000,0.804442,8341.755859,0
155000,0.154484,8304.037109,0
156000,0.029667,8892.322266,0
157000,0.005697,8011.487305,0
158000,0.001385,8304.037109,0
159000,0.000266,8590.177734,0
160000,0.000051,8590.177734,0
161000,0.000010,8448.970703,0
162000,0.000002,9017.754883,0
163000,0.000000,8010.938477,0
164000,0.000000,8899.688477,0
165000,0.000000,9187.734375,0
166000,0.000000,8914.549805,0
167000,0.000000,9286.596680,0
168000,0.000000,8374.236328,0
169000,0.000000,8826.492188,0
170000,0.000000,9159.428711,0
171000,0.000000,8838.726562,0
172000,0.000000,9057.842773,0
173000,0.000000,9079.925781,0
174000,0.000000,8838.726562,0
175000,0.000000,8838.726562,0
