Iteracion,Temperatura,Calidad,Fase
1000,44.241924,10612.897461,0
2000,8.496181,10611.405273,0
3000,1.631599,10585.219727,0
4000,0.313331,10595.471680,0
5000,0.076167,10585.219727,0
6000,0.014627,10733.829102,0
7000,0.002809,10585.219727,0
8000,0.000539,10440.354492,0
9000,0.000131,10953.377930,0
10000,0.000025,10953.377930,0
11000,0.000005,11356.791016,0
12000,0.000001,10612.897461,0
13000,0.000000,10948.063477,0
14000,0.000000,10733.829102,0
15000,0.000000,9898.104492,0
16000,0.000000,10040.885742,0
17000,0.000000,10575.993164,0
18000,0.000000,11076.214844,0
19000,0.000000,10611.405273,0
20000,0.000000,10585.219727,0
21000,0.000000,10787.977539,0
22000,0.000000,10608.196289,0
23000,0.000000,10608.196289,0
24000,0.000000,9898.104492,0
25000,0.000000,10820.150391,0
26000,0.000000,10612.897461,0
27000,0.000000,10585.219727,0
28000,0.000000,10585.219727,0
29000,0.000000,10585.219727,0
30000,0.000000,10040.885742,0
30045,0.000000,11585.473633,1
31000,56.002434,10657.504883,0
32000,10.754659,10820.149414,0
33000,2.065315,10612.896484,0
34000,0.502052,9898.103516,0
35000,0.096414,10611.404297,0
36000,0.018515,10787.977539,0
37000,0.003556,10694.116211,0
38000,0.000864,10736.666016,0
39000,0.000166,10271.274414,0
40000,0.000032,10595.471680,0
41000,0.000006,10575.903320,0
42000,0.000001,10728.264648,0
43000,0.000000,9919.850586,0
44000,0.000000,10736.666016,0
45000,0.000000,10883.380859,0
46000,0.000000,11475.958008,0
47000,0.000000,10585.217773,0
48000,0.000000,10400.467773,0
49000,0.000000,10585.217773,0
50000,0.000000,10575.991211,0
51000,0.000000,10585.217773,0
52000,0.000000,10606.847656,0
53000,0.000000,11076.213867,0
54000,0.000000,10865.793945,0
55000,0.000000,10585.217773,0
56000,0.000000,10822.108398,0
57000,0.000000,10736.666016,0
58000,0.000000,9888.876953,0
59000,0.000000,10585.217773,0
60000,0.000000,11076.213867,0
60203,0.000000,10962.979492,1
61000,70.889153,11016.180664,0
62000,13.613492,10467.414062,0
63000,2.614323,11137.263672,0
64000,0.502052,10467.414062,0
65000,0.122043,10467.414062,0
66000,0.023437,10069.259766,0
67000,0.004501,10324.154297,0
68000,0.000864,10567.822266,0
69000,0.000210,10985.710938,0
70000,0.000040,10714.091797,0
71000,0.000008,10467.414062,0
72000,0.000001,10467.413086,0
73000,0.000000,10702.343750,0
74000,0.000000,10324.154297,0
75000,0.000000,10375.277344,0
76000,0.000000,10702.343750,0
77000,0.000000,10467.413086,0
78000,0.000000,10702.343750,0
79000,0.000000,10467.413086,0
80000,0.000000,10702.343750,0
81000,0.000000,10467.413086,0
82000,0.000000,10467.413086,0
83000,0.000000,10467.413086,0
84000,0.000000,10700.056641,0
85000,0.000000,10467.412109,0
86000,0.000000,10632.251953,0
87000,0.000000,10794.909180,0
88000,0.000000,10324.154297,0
89000,0.000000,10792.400391,0
90000,0.000000,10714.091797,0
90332,0.000000,9664.583008,1
91000,0.000000,10568.473633,1
92000,0.000000,10965.987305,1
93000,0.000000,11694.657227,1
94000,0.000000,11032.103516,1
95000,0.000000,11550.401367,1
96000,70.889153,10775.019531,0
97000,13.613492,10909.541016,0
98000,2.614323,10674.610352,0
99000,0.635509,10674.609375,0
100000,0.122043,10775.018555,0
101000,0.023437,11032.104492,0
102000,0.004501,10323.186523,0
103000,0.001094,11153.824219,0
104000,0.000210,9952.082031,0
105000,0.000040,10921.289062,0
106000,0.000008,10671.316406,0
107000,0.000002,10323.186523,0
108000,0.000000,10674.609375,0
109000,0.000000,10674.609375,0
110000,0.000000,10674.610352,0
111000,0.000000,9973.144531,0
112000,0.000000,11094.177734,0
113000,0.000000,10323.186523,0
114000,0.000000,10192.102539,0
115000,0.000000,10674.609375,0
116000,0.000000,10898.207031,0
117000,0.000000,10674.610352,0
118000,0.000000,10375.277344,0
119000,0.000000,11344.458984,0
120000,0.000000,10681.648438,0
