Iteracion,Temperatura,Calidad,Fase
1000,90.438210,23219.964844,0
2000,80.972809,21933.308594,0
3000,72.498062,21959.820312,0
4000,64.910294,21820.128906,0
5000,58.116673,21375.791016,0
6000,52.034088,21454.429688,0
7000,46.588112,21583.845703,0
8000,42.133457,21390.820312,0
9000,37.723701,21358.718750,0
10000,33.775478,21238.373047,0
11000,30.240482,21658.490234,0
12000,27.075464,20856.634766,0
13000,24.241701,21268.000000,0
14000,21.704525,21255.365234,0
15000,19.432894,21241.761719,0
16000,17.574762,20012.705078,0
17000,15.735356,20977.769531,0
18000,14.088469,21237.640625,0
19000,12.613948,21367.804688,0
20000,11.293752,21225.023438,0
21000,10.111730,20876.914062,0
22000,9.053419,21337.166016,0
23000,8.187751,20606.388672,0
24000,7.330808,20727.656250,0
25000,6.563553,20771.853516,0
26000,5.876601,21066.767578,0
27000,5.261546,20802.302734,0
28000,4.710864,20740.960938,0
29000,4.217817,20744.619141,0
30000,3.776373,21233.998047,0
30085,0.000000,20734.837891,1
31000,0.000000,22843.585938,1
32000,0.000000,22727.718750,1
33000,0.000000,22119.699219,1
34000,0.000000,21364.511719,1
35000,0.000000,21641.476562,1
36000,91.351723,21231.687500,0
37000,81.790718,21291.646484,0
38000,73.230362,21341.226562,0
39000,65.565956,21290.009766,0
40000,58.703709,21200.326172,0
41000,52.559685,21316.074219,0
42000,47.058697,21350.265625,0
43000,42.133457,21191.539062,0
44000,38.104748,21157.714844,0
45000,34.116646,21198.132812,0
46000,30.545942,21352.425781,0
47000,27.348953,21279.175781,0
48000,24.486567,21145.355469,0
49000,21.923763,21396.046875,0
50000,19.629185,21379.593750,0
51000,17.752285,21191.539062,0
52000,15.894300,21448.875000,0
53000,14.230776,21406.062500,0
54000,12.741362,21135.410156,0
55000,11.407830,21165.714844,0
56000,10.213868,21191.539062,0
57000,9.144868,21250.347656,0
58000,8.187751,21986.136719,0
59000,7.404856,21379.593750,0
60000,6.629852,21263.046875,0
61000,5.935961,21317.480469,0
62000,5.314693,21614.824219,0
63000,4.758448,21457.332031,0
64000,4.260421,21218.910156,0
65000,3.814518,21256.455078,0
65169,0.000000,20771.853516,1
66000,0.000000,22164.582031,1
67000,0.000000,22119.703125,1
68000,0.000000,21193.121094,1
69000,0.000000,22088.390625,1
70000,0.000000,21364.511719,1
71000,91.351723,21468.949219,0
72000,82.616882,21772.625000,0
73000,73.970062,21360.917969,0
74000,66.228241,21360.917969,0
75000,59.296677,21699.214844,0
76000,53.090591,21989.029297,0
77000,47.534039,21864.384766,0
78000,42.559048,21406.595703,0
79000,38.489643,21369.148438,0
80000,34.461258,21929.826172,0
81000,30.854486,21732.443359,0
82000,27.625204,21371.103516,0
83000,24.733906,21374.658203,0
84000,22.145216,21453.697266,0
85000,19.827459,21355.832031,0
86000,17.752285,21314.798828,0
87000,16.054848,21327.363281,0
88000,14.374521,21637.107422,0
89000,12.870062,21414.939453,0
90000,11.523061,21405.957031,0
91000,10.317039,21519.007812,0
92000,9.237240,22606.601562,0
93000,8.270455,21728.902344,0
94000,7.404856,21200.257812,0
95000,6.696820,21364.511719,0
96000,5.995920,21584.273438,0
97000,5.368377,21320.951172,0
98000,4.806513,21842.781250,0
99000,4.303455,21645.650391,0
100000,3.853048,21333.617188,0
100253,0.000000,21512.388672,1
101000,0.000000,22088.390625,1
102000,0.000000,22105.046875,1
103000,0.000000,22761.273438,1
104000,0.000000,21364.507812,1
105000,0.000000,21364.507812,1
106000,92.274467,21639.199219,0
107000,83.451393,21446.166016,0
108000,74.717232,21608.105469,0
109000,66.897209,21351.744141,0
110000,59.895634,21349.992188,0
111000,53.626858,21880.175781,0
112000,48.014179,21888.171875,0
113000,42.988937,21758.562500,0
114000,38.489643,21558.253906,0
115000,34.809353,21542.507812,0
116000,31.166147,20893.941406,0
117000,27.904245,21364.511719,0
118000,24.983744,21824.773438,0
119000,22.368904,21852.035156,0
120000,20.027737,21809.343750,0
121000,17.931601,21711.738281,0
122000,16.054848,21429.427734,0
123000,14.519718,21115.378906,0
124000,13.000062,21364.511719,0
125000,11.639455,21455.085938,0
126000,10.421251,21531.773438,0
127000,9.330545,21364.511719,0
128000,8.353995,21364.511719,0
129000,7.479653,21314.800781,0
130000,6.764464,20432.171875,0
131000,6.056485,21811.890625,0
132000,5.422603,21435.062500,0
133000,4.855064,21483.861328,0
134000,4.346925,21911.375000,0
135000,3.891968,21579.070312,0
135337,0.000000,21489.140625,1
136000,0.000000,21364.511719,1
137000,0.000000,22727.718750,1
138000,0.000000,21364.511719,1
139000,0.000000,22088.390625,1
140000,0.000000,21361.308594,1
141000,93.206535,20695.527344,0
142000,83.451393,21579.597656,0
143000,75.471947,21245.535156,0
144000,67.572937,21226.824219,0
145000,60.500641,21598.808594,0
146000,54.168541,21649.019531,0
147000,48.499172,21803.468750,0
148000,43.423168,21692.375000,0
149000,38.878426,21566.082031,0
150000,34.809353,21128.488281,0
151000,31.480957,21235.375000,0
152000,28.186106,21018.062500,0
153000,25.236105,21177.847656,0
154000,22.594852,21260.285156,0
155000,20.230038,21178.910156,0
156000,18.112728,21198.132812,0
157000,16.217018,21386.187500,0
158000,14.666382,21728.507812,0
159000,13.131375,21364.687500,0
160000,11.757025,20811.363281,0
161000,10.526516,21459.222656,0
162000,9.424793,21201.687500,0
163000,8.438379,21191.539062,0
164000,7.555205,21423.574219,0
165000,6.764464,21191.539062,0
166000,6.117661,21324.585938,0
167000,5.477376,21201.687500,0
168000,4.904105,21123.238281,0
169000,4.390833,21379.593750,0
170000,3.931281,21569.015625,0
170421,0.000000,20886.605469,1
171000,0.000000,22164.582031,1
172000,0.000000,22355.875000,1
173000,0.000000,21606.417969,1
174000,0.000000,21714.183594,1
175000,0.000000,21364.511719,1
176000,94.148018,21765.734375,0
177000,84.294334,21633.687500,0
178000,75.471947,21338.253906,0
179000,68.255493,21942.359375,0
180000,61.111759,21736.093750,0
181000,54.715698,21280.593750,0
182000,48.989063,21531.757812,0
183000,43.861786,21263.046875,0
184000,39.271137,21252.128906,0
185000,35.160961,21430.945312,0
186000,31.798946,21535.820312,0
187000,28.470814,21643.218750,0
188000,25.491014,21676.441406,0
189000,22.823084,21280.593750,0
190000,20.434381,21230.875000,0
191000,18.295685,21297.867188,0
192000,16.380827,21235.375000,0
193000,14.666382,21273.193359,0
194000,13.264015,20734.234375,0
195000,11.875782,21148.421875,0
196000,10.632844,21225.093750,0
197000,9.519993,21276.605469,0
198000,8.523615,21342.968750,0
199000,7.631520,21337.257812,0
200000,6.832792,21270.015625,0
201000,6.117661,21313.621094,0
202000,5.532703,21199.320312,0
203000,4.953641,21669.808594,0
204000,4.435184,21511.160156,0
205000,3.970991,21191.539062,0
205505,0.000000,20732.746094,1
206000,0.000000,21465.554688,1
207000,0.000000,22047.855469,1
208000,0.000000,21364.507812,1
209000,0.000000,22555.128906,1
210000,0.000000,21364.507812,1
211000,95.099007,21930.500000,0
212000,85.145790,21411.109375,0
213000,76.234291,20884.492188,0
214000,68.944939,21110.078125,0
215000,61.729050,21174.273438,0
216000,55.268383,21258.591797,0
217000,49.483902,20930.705078,0
218000,44.304832,21632.939453,0
219000,39.667816,21295.056641,0
220000,35.516121,21504.535156,0
221000,31.798946,21336.179688,0
222000,28.758398,21124.005859,0
223000,25.748499,21197.798828,0
224000,23.053619,21090.421875,0
225000,20.640789,21055.230469,0
226000,18.480490,21055.230469,0
227000,16.546289,21207.406250,0
228000,14.814527,21416.722656,0
229000,13.264015,21055.230469,0
230000,11.995739,21306.763672,0
231000,10.740247,21055.230469,0
232000,9.616155,21254.433594,0
233000,8.609712,21131.093750,0
234000,7.708606,21264.578125,0
235000,6.901810,21050.031250,0
236000,6.179456,21497.601562,0
237000,5.588589,20952.824219,0
238000,5.003678,21018.703125,0
239000,4.479984,21174.578125,0
240000,4.011102,21055.230469,0
240589,0.000000,20771.851562,1
241000,0.000000,22382.011719,1
242000,0.000000,21780.152344,1
243000,0.000000,21329.511719,1
244000,0.000000,21364.511719,1
245000,0.000000,21641.476562,1
246000,96.059601,22279.755859,0
247000,86.005844,20880.441406,0
248000,77.004333,21757.287109,0
249000,68.944939,21613.250000,0
250000,62.352573,21742.554688,0
251000,55.826649,21634.335938,0
252000,49.983738,21713.375000,0
253000,44.752354,21626.849609,0
254000,40.068501,22433.375000,0
255000,35.874870,22109.033203,0
256000,32.120148,21691.570312,0
257000,28.758398,21793.453125,0
258000,26.008585,21714.980469,0
259000,23.286484,22285.511719,0
260000,20.849281,21688.128906,0
261000,18.667162,21723.320312,0
262000,16.713423,22029.667969,0
263000,14.964169,21391.871094,0
264000,13.397995,21230.625000,0
265000,12.116908,21650.957031,0
266000,10.848734,22122.527344,0
267000,9.713287,21362.484375,0
268000,8.696678,21247.726562,0
269000,7.786470,21445.253906,0
270000,6.971525,21280.042969,0
271000,6.241874,21166.687500,0
272000,5.588589,21405.417969,0
273000,5.054220,21147.617188,0
274000,4.525237,21479.363281,0
275000,4.051618,21338.078125,0
275673,0.000000,20913.992188,1
276000,0.000000,21327.664062,1
277000,0.000000,21364.511719,1
278000,0.000000,21641.476562,1
279000,0.000000,22069.980469,1
280000,0.000000,21799.933594,1
281000,97.029900,21757.576172,0
282000,86.874588,21822.810547,0
283000,77.782158,22058.556641,0
284000,69.641350,22209.787109,0
285000,62.352573,21633.011719,0
286000,56.390553,21548.931641,0
287000,50.488625,21505.974609,0
288000,45.204399,21455.246094,0
289000,40.473232,21717.013672,0
290000,36.237244,21626.419922,0
291000,32.444592,21785.914062,0
292000,29.048887,21604.544922,0
293000,26.271297,21251.804688,0
294000,23.521700,21520.462891,0
295000,21.059879,21758.544922,0
296000,18.855719,21499.382812,0
297000,16.882246,21736.667969,0
298000,15.115321,21555.654297,0
299000,13.533328,21530.609375,0
300000,12.116908,21791.658203,0
301000,10.958317,21527.054688,0
302000,9.811401,21477.318359,0
303000,8.784523,21527.054688,0
304000,7.865121,21520.462891,0
305000,7.041945,21520.462891,0
306000,6.304924,21520.462891,0
307000,5.645040,21595.189453,0
308000,5.054220,21520.462891,0
309000,4.570946,21467.236328,0
310000,4.092544,21967.796875,0
310757,0.000000,20940.515625,1
311000,0.000000,21364.507812,1
312000,0.000000,22346.949219,1
313000,0.000000,21568.753906,1
314000,0.000000,21327.554688,1
315000,0.000000,22088.390625,1
316000,98.010002,21610.324219,0
317000,87.752106,21810.003906,0
318000,78.567833,21285.214844,0
319000,70.344795,21491.042969,0
320000,62.982395,21571.000000,0
321000,56.960152,21468.703125,0
322000,50.998611,21771.230469,0
323000,45.661007,21411.148438,0
324000,40.882053,22082.361328,0
325000,36.603275,21701.828125,0
326000,32.772316,21513.851562,0
327000,29.342310,21501.591797,0
328000,26.271297,21431.568359,0
329000,23.759293,21576.406250,0
330000,21.272606,21370.207031,0
331000,19.046181,21431.568359,0
332000,17.052774,21352.208984,0
333000,15.268001,21651.343750,0
334000,13.670028,21431.568359,0
335000,12.239301,21360.062500,0
336000,10.958317,21360.062500,0
337000,9.910506,21360.062500,0
338000,8.873256,21424.976562,0
339000,7.944567,21323.480469,0
340000,7.113075,21645.792969,0
341000,6.368609,21645.792969,0
342000,5.702060,21323.480469,0
343000,5.105273,21306.027344,0
344000,4.617117,21323.480469,0
345000,4.133883,21635.646484,0
345841,0.000000,21348.027344,1
346000,0.000000,22105.046875,1
347000,0.000000,21364.574219,1
348000,0.000000,22727.718750,1
349000,0.000000,21364.511719,1
350000,0.000000,22535.343750,1
351000,99.000000,21559.890625,0
352000,88.638489,21805.431641,0
353000,79.361450,21496.806641,0
354000,71.055351,21843.238281,0
355000,63.618580,21787.908203,0
356000,56.960152,21762.380859,0
357000,51.513748,21533.058594,0
358000,46.122231,21401.677734,0
359000,41.295002,21023.050781,0
360000,36.973003,21292.476562,0
361000,33.103348,21418.429688,0
362000,29.638697,21737.191406,0
363000,26.536663,21248.773438,0
364000,23.759293,21182.632812,0
365000,21.487480,21661.546875,0
366000,19.238565,21256.455078,0
367000,17.225025,21488.746094,0
368000,15.422223,21262.273438,0
369000,13.808108,21415.320312,0
370000,12.362930,21201.687500,0
371000,11.069007,21386.964844,0
372000,10.010612,21165.105469,0
373000,8.962885,21219.873047,0
374000,8.024815,21198.792969,0
375000,7.184925,21477.271484,0
376000,6.432939,21364.570312,0
377000,5.759657,21154.957031,0
378000,5.156841,21454.929688,0
379000,4.617117,21621.062500,0
380000,4.175639,21364.570312,0
380925,0.000000,20734.837891,1
381000,0.000000,20943.310547,1
382000,0.000000,21641.476562,1
383000,0.000000,22382.011719,1
384000,0.000000,21364.507812,1
385000,0.000000,21641.476562,1
386000,100.000000,21791.218750,0
387000,89.533829,21151.718750,0
388000,80.163078,21278.855469,0
389000,71.773079,21657.498047,0
390000,64.261192,21202.546875,0
391000,57.535507,20959.378906,0
392000,51.513748,21358.033203,0
393000,46.588112,21088.445312,0
394000,41.712124,21093.138672,0
395000,37.346466,21580.300781,0
396000,33.437725,21034.541016,0
397000,29.938078,21107.351562,0
398000,26.804710,20770.533203,0
399000,23.999285,21230.048828,0
400000,21.704525,21031.578125,0
401000,19.432894,21134.777344,0
402000,17.399015,20789.974609,0
403000,15.578003,21162.988281,0
404000,13.947584,20992.978516,0
405000,12.487808,20904.261719,0
406000,11.180815,21559.779297,0
407000,10.010612,20626.076172,0
408000,9.053419,20753.382812,0
409000,8.105873,20626.076172,0
410000,7.257500,20740.710938,0
411000,6.497918,20915.789062,0
412000,5.817835,20989.841797,0
413000,5.208930,21031.578125,0
414000,4.663755,20989.841797,0
415000,4.175639,21015.962891,0
416000,3.776373,20916.205078,0
416009,0.000000,21348.025391,1
417000,0.000000,22069.980469,1
418000,0.000000,21343.980469,1
419000,0.000000,21641.476562,1
420000,0.000000,22081.796875,1
421000,0.000000,22119.703125,1
422000,90.438210,21488.976562,0
423000,80.972809,21097.619141,0
424000,72.498062,21005.968750,0
425000,64.910294,20947.056641,0
426000,58.116673,20939.410156,0
427000,52.034088,21511.476562,0
428000,47.058697,21562.662109,0
429000,42.133457,20455.410156,0
430000,37.723701,21301.484375,0
431000,33.775478,21294.816406,0
432000,30.240482,21684.921875,0
433000,27.075464,20903.585938,0
434000,24.241701,20931.800781,0
435000,21.704525,21010.410156,0
436000,19.629185,21759.707031,0
437000,17.574762,21150.460938,0
438000,15.735356,21223.085938,0
439000,14.088469,21373.855469,0
440000,12.613948,21021.648438,0
441000,11.293752,20926.064453,0
442000,10.111730,21349.121094,0
443000,9.053419,20957.292969,0
444000,8.187751,21259.312500,0
445000,7.330808,21010.410156,0
446000,6.563553,21012.060547,0
447000,5.876601,20947.144531,0
448000,5.261546,20214.898438,0
449000,4.710864,20989.937500,0
450000,4.217817,20897.433594,0
451000,3.814518,21394.480469,0
451093,0.000000,20771.851562,1
452000,0.000000,21688.714844,1
453000,0.000000,22105.046875,1
454000,0.000000,21411.933594,1
455000,0.000000,22825.171875,1
456000,0.000000,21725.640625,1
457000,91.351723,21451.269531,0
458000,81.790718,21563.183594,0
459000,73.230362,22089.066406,0
460000,65.565956,21638.548828,0
461000,58.703709,21519.363281,0
462000,52.559685,21588.833984,0
463000,47.058697,21649.873047,0
464000,42.559048,21474.800781,0
465000,38.104748,21476.828125,0
466000,34.116646,21435.503906,0
467000,30.545942,21557.037109,0
468000,27.348953,21464.652344,0
469000,24.486567,21501.871094,0
470000,21.923763,21826.728516,0
471000,19.629185,21464.652344,0
472000,17.752285,21474.800781,0
473000,15.894300,21752.414062,0
474000,14.230776,21910.990234,0
475000,12.741362,21463.656250,0
476000,11.407830,21440.246094,0
477000,10.213868,21495.017578,0
478000,9.144868,21487.730469,0
479000,8.270455,21296.755859,0
480000,7.404856,21430.101562,0
481000,6.629852,21430.101562,0
482000,5.935961,21531.640625,0
483000,5.314693,21440.246094,0
484000,4.758448,21114.794922,0
485000,4.260421,21430.101562,0
486000,3.814518,21856.808594,0
486177,0.000000,20771.851562,1
487000,0.000000,21809.945312,1
