Iteracion,Temperatura,Calidad,Fase
1000,44.241924,17087.728516,0
2000,8.496181,16675.033203,0
3000,1.631599,16764.554688,0
4000,0.313331,16042.570312,0
5000,0.076167,16282.648438,0
6000,0.014627,16453.509766,0
7000,0.002809,16097.218750,0
8000,0.000539,16516.626953,0
9000,0.000131,16543.326172,0
10000,0.000025,16295.240234,0
11000,0.000005,16295.240234,0
12000,0.000001,17025.308594,0
13000,0.000000,16295.240234,0
14000,0.000000,16295.240234,0
15000,0.000000,16295.240234,0
16000,0.000000,16295.240234,0
17000,0.000000,16295.240234,0
18000,0.000000,16294.430664,0
19000,0.000000,16295.240234,0
20000,0.000000,16268.904297,0
21000,0.000000,16295.240234,0
22000,0.000000,16295.240234,0
23000,0.000000,16295.240234,0
24000,0.000000,16266.401367,0
25000,0.000000,16242.073242,0
26000,0.000000,16295.240234,0
27000,0.000000,16295.240234,0
28000,0.000000,16295.240234,0
29000,0.000000,16295.240234,0
30000,0.000000,16497.570312,0
30045,0.000000,16295.240234,1
31000,44.241924,17069.730469,0
32000,10.754659,16979.085938,0
33000,2.065315,17007.925781,0
34000,0.396621,16911.613281,0
35000,0.076167,16911.613281,0
36000,0.018515,16911.613281,0
37000,0.003556,16911.613281,0
38000,0.000683,17469.726562,0
39000,0.000131,16911.613281,0
40000,0.000032,17216.632812,0
41000,0.000006,16911.613281,0
42000,0.000001,16540.988281,0
43000,0.000000,16564.292969,0
44000,0.000000,16996.031250,0
45000,0.000000,16496.912109,0
46000,0.000000,16564.292969,0
47000,0.000000,16564.292969,0
48000,0.000000,16564.292969,0
49000,0.000000,16564.292969,0
50000,0.000000,17271.589844,0
51000,0.000000,16875.119141,0
52000,0.000000,16690.083984,0
53000,0.000000,16724.226562,0
54000,0.000000,16366.270508,0
55000,0.000000,17271.591797,0
56000,0.000000,16454.353516,0
57000,0.000000,16586.287109,0
58000,0.000000,16764.443359,0
59000,0.000000,16670.523438,0
60000,0.000000,16690.083984,0
60150,0.000000,16542.683594,1
61000,70.889153,19122.501953,0
62000,13.613492,17378.904297,0
63000,3.309269,17558.773438,0
64000,0.635509,17206.437500,0
65000,0.122043,18035.376953,0
66000,0.023437,17295.648438,0
67000,0.005697,17149.117188,0
68000,0.001094,17206.437500,0
69000,0.000210,17307.957031,0
70000,0.000040,17307.957031,0
71000,0.000010,17447.878906,0
72000,0.000002,17277.767578,0
73000,0.000000,17205.267578,0
74000,0.000000,17691.714844,0
75000,0.000000,17949.876953,0
76000,0.000000,17338.455078,0
77000,0.000000,17384.908203,0
78000,0.000000,17652.744141,0
