Iteracion,Temperatura,Calidad,Fase
1000,44.241924,12929.676758,0
2000,8.496181,12899.156250,0
3000,1.631599,12714.057617,0
4000,0.313331,12640.513672,0
5000,0.076167,13012.757812,0
6000,0.014627,12699.723633,0
7000,0.002809,12699.723633,0
8000,0.000539,12676.180664,0
9000,0.000131,12701.892578,0
10000,0.000025,12396.735352,0
11000,0.000005,12699.723633,0
12000,0.000001,13010.206055,0
13000,0.000000,12699.723633,0
14000,0.000000,12548.989258,0
15000,0.000000,12726.846680,0
16000,0.000000,12699.723633,0
17000,0.000000,12700.390625,0
18000,0.000000,12684.966797,0
19000,0.000000,13012.757812,0
20000,0.000000,12966.610352,0
21000,0.000000,13095.717773,0
22000,0.000000,12699.723633,0
23000,0.000000,12329.829102,0
24000,0.000000,12603.512695,0
25000,0.000000,12699.723633,0
26000,0.000000,12699.723633,0
27000,0.000000,12699.723633,0
28000,0.000000,12783.597656,0
29000,0.000000,12606.073242,0
30000,0.000000,12699.723633,0
30045,0.000000,12926.167969,1
31000,0.000000,12998.210938,1
32000,0.000000,12994.622070,1
33000,0.000000,13152.758789,1
34000,0.000000,13221.068359,1
35000,0.000000,13182.376953,1
36000,44.241924,12653.961914,0
37000,8.496181,12798.678711,0
38000,2.065315,12653.961914,0
39000,0.396621,12489.631836,0
40000,0.076167,12408.911133,0
41000,0.014627,12653.961914,0
42000,0.003556,12653.961914,0
43000,0.000683,12767.139648,0
44000,0.000131,12653.961914,0
45000,0.000025,12653.961914,0
46000,0.000005,12306.926758,0
47000,0.000001,12058.668945,0
48000,0.000000,11990.724609,0
49000,0.000000,12078.104492,0
50000,0.000000,12545.329102,0
51000,0.000000,11932.778320,0
52000,0.000000,11983.186523,0
53000,0.000000,12058.668945,0
54000,0.000000,12058.668945,0
55000,0.000000,12058.668945,0
56000,0.000000,12058.668945,0
57000,0.000000,12243.280273,0
58000,0.000000,12136.272461,0
59000,0.000000,12058.668945,0
60000,0.000000,12058.668945,0
61000,0.000000,12336.579102,0
62000,0.000000,12058.668945,0
63000,0.000000,12058.668945,0
64000,0.000000,12058.668945,0
65000,0.000000,12160.362305,0
65089,0.000000,12586.270508,1
66000,0.000000,13732.536133,1
67000,0.000000,13789.699219,1
68000,0.000000,12982.174805,1
69000,0.000000,14010.875000,1
70000,0.000000,13140.754883,1
71000,44.241924,11508.254883,0
72000,10.754659,12240.163086,0
73000,2.065315,12254.106445,0
74000,0.396621,12944.393555,0
75000,0.076167,12254.106445,0
76000,0.018515,12254.106445,0
77000,0.003556,12254.106445,0
78000,0.000683,12237.180664,0
79000,0.000131,12163.352539,0
80000,0.000032,12254.106445,0
81000,0.000006,12254.106445,0
82000,0.000001,12254.106445,0
83000,0.000000,12254.106445,0
84000,0.000000,12254.106445,0
85000,0.000000,12254.106445,0
86000,0.000000,12675.543945,0
87000,0.000000,12282.447266,0
88000,0.000000,12256.998047,0
89000,0.000000,12450.938477,0
90000,0.000000,12403.018555,0
91000,0.000000,11764.741211,0
92000,0.000000,12254.106445,0
93000,0.000000,12519.854492,0
94000,0.000000,12254.106445,0
95000,0.000000,12254.106445,0
96000,0.000000,12254.106445,0
97000,0.000000,12338.860352,0
98000,0.000000,12468.752930,0
99000,0.000000,12377.110352,0
100000,0.000000,12556.174805,0
100133,0.000000,12709.883789,1
101000,0.000000,13672.800781,1
102000,0.000000,13672.800781,1
103000,0.000000,13450.583008,1
104000,0.000000,12685.583008,1
105000,0.000000,13042.566406,1
106000,56.002434,11973.655273,0
107000,10.754659,11869.023438,0
108000,2.065315,11808.785156,0
109000,0.396621,11808.785156,0
110000,0.096414,11808.785156,0
111000,0.018515,11808.785156,0
112000,0.003556,11778.602539,0
113000,0.000683,11778.602539,0
114000,0.000166,12174.825195,0
115000,0.000032,11778.602539,0
116000,0.000006,12004.502930,0
117000,0.000001,12397.809570,0
118000,0.000000,12056.511719,0
119000,0.000000,12406.078125,0
120000,0.000000,12193.772461,0
121000,0.000000,11778.602539,0
122000,0.000000,12107.621094,0
123000,0.000000,11778.602539,0
124000,0.000000,11778.602539,0
125000,0.000000,12397.810547,0
126000,0.000000,12103.880859,0
127000,0.000000,11778.602539,0
128000,0.000000,11778.602539,0
129000,0.000000,11798.037109,0
130000,0.000000,12406.078125,0
131000,0.000000,11778.602539,0
132000,0.000000,11778.602539,0
133000,0.000000,12406.078125,0
134000,0.000000,11778.602539,0
135000,0.000000,12406.078125,0
135177,0.000000,11778.603516,1
136000,70.889153,12358.815430,0
137000,13.613492,12377.198242,0
138000,2.614323,12051.358398,0
139000,0.635509,12126.840820,0
140000,0.122043,12560.100586,0
141000,0.023437,12126.840820,0
142000,0.004501,12126.840820,0
143000,0.001094,12067.631836,0
144000,0.000210,11989.629883,0
145000,0.000040,12126.840820,0
146000,0.000008,12561.071289,0
147000,0.000001,12126.840820,0
148000,0.000000,12613.500977,0
149000,0.000000,12126.840820,0
150000,0.000000,12126.840820,0
151000,0.000000,12705.639648,0
152000,0.000000,12126.840820,0
