Iteracion,Temperatura,Calidad,Fase
1000,44.241924,12359.074219,0
2000,8.496181,13031.409180,0
3000,1.631599,12535.252930,0
4000,0.313331,12535.251953,0
5000,0.076167,12833.671875,0
6000,0.014627,13020.814453,0
7000,0.002809,13308.837891,0
8000,0.000539,12535.252930,0
9000,0.000131,12535.252930,0
10000,0.000025,12489.619141,0
11000,0.000005,11858.070312,0
12000,0.000001,12338.507812,0
13000,0.000000,12836.779297,0
14000,0.000000,12836.779297,0
15000,0.000000,12639.488281,0
16000,0.000000,12535.253906,0
17000,0.000000,12535.252930,0
18000,0.000000,12535.252930,0
19000,0.000000,12936.632812,0
20000,0.000000,12604.167969,0
21000,0.000000,12590.318359,0
22000,0.000000,12535.252930,0
23000,0.000000,12897.833984,0
24000,0.000000,12535.253906,0
25000,0.000000,12936.632812,0
26000,0.000000,12535.252930,0
27000,0.000000,12535.252930,0
28000,0.000000,12786.889648,0
29000,0.000000,12535.252930,0
30000,0.000000,12674.404297,0
30045,0.000000,12750.684570,1
31000,0.000000,13304.320312,1
32000,0.000000,13234.350586,1
33000,0.000000,13798.359375,1
34000,0.000000,13051.241211,1
35000,0.000000,13278.688477,1
36000,44.241924,13252.021484,0
37000,8.496181,13234.350586,0
38000,2.065315,13267.697266,0
39000,0.396621,13234.351562,0
40000,0.076167,13234.351562,0
41000,0.014627,13063.214844,0
42000,0.003556,13234.351562,0
43000,0.000683,13559.785156,0
44000,0.000131,13234.350586,0
45000,0.000025,13234.351562,0
46000,0.000005,13550.370117,0
47000,0.000001,13272.134766,0
48000,0.000000,13234.351562,0
49000,0.000000,13234.350586,0
50000,0.000000,13234.350586,0
51000,0.000000,13234.351562,0
52000,0.000000,13234.351562,0
53000,0.000000,13234.351562,0
54000,0.000000,13234.351562,0
55000,0.000000,13234.349609,0
56000,0.000000,13278.523438,0
57000,0.000000,13234.350586,0
58000,0.000000,13234.350586,0
59000,0.000000,14001.466797,0
60000,0.000000,13442.919922,0
61000,0.000000,13234.350586,0
62000,0.000000,13164.734375,0
63000,0.000000,13164.734375,0
64000,0.000000,13234.351562,0
65000,0.000000,13234.350586,0
65089,0.000000,13245.622070,1
66000,0.000000,13537.450195,1
67000,0.000000,13959.423828,1
68000,0.000000,14451.728516,1
69000,0.000000,13537.813477,1
