Iteracion,Temperatura,Calidad,Fase
1000,44.241924,5697.791992,0
2000,8.496181,5234.030273,0
3000,1.631599,5470.749023,0
4000,0.313331,5581.295410,0
5000,0.076167,5983.511719,0
6000,0.014627,5425.213867,0
7000,0.002809,5703.791504,0
8000,0.000539,6410.609375,0
9000,0.000131,5541.139160,0
10000,0.000025,5609.020508,0
11000,0.000005,5361.759766,0
12000,0.000001,5485.109375,0
13000,0.000000,5540.088867,0
14000,0.000000,5485.108887,0
15000,0.000000,5224.307617,0
16000,0.000000,6032.383789,0
17000,0.000000,5267.880859,0
18000,0.000000,5963.460938,0
19000,0.000000,5368.841797,0
20000,0.000000,5579.161621,0
21000,0.000000,5267.880859,0
22000,0.000000,5703.791016,0
23000,0.000000,5261.320312,0
24000,0.000000,5191.029297,0
25000,0.000000,5688.650879,0
26000,0.000000,5703.791016,0
27000,0.000000,5963.460938,0
28000,0.000000,5234.030273,0
29000,0.000000,4976.774414,0
30000,0.000000,5445.406250,0
30045,0.000000,5329.154785,1
31000,70.889153,5638.801758,0
32000,13.613492,5925.891602,0
33000,2.614323,5190.719727,0
34000,0.635509,5081.839844,0
35000,0.122043,5527.959473,0
36000,0.023437,5427.783203,0
37000,0.004501,5323.589355,0
38000,0.001094,5753.787598,0
39000,0.000210,5230.310547,0
40000,0.000040,5407.836426,0
41000,0.000008,6243.231445,0
42000,0.000002,5177.277832,0
43000,0.000000,5081.839844,0
44000,0.000000,5196.460938,0
45000,0.000000,5866.898926,0
46000,0.000000,5589.484375,0
47000,0.000000,5369.623047,0
48000,0.000000,5866.898926,0
49000,0.000000,5306.484863,0
50000,0.000000,5423.610840,0
51000,0.000000,5177.277832,0
52000,0.000000,5195.826172,0
53000,0.000000,5196.460938,0
54000,0.000000,5109.800293,0
55000,0.000000,5329.518066,0
56000,0.000000,5177.277832,0
57000,0.000000,5195.867676,0
58000,0.000000,5196.460938,0
59000,0.000000,5081.839844,0
60000,0.000000,5177.277832,0
60371,0.000000,5428.585938,1
61000,0.000000,6014.364746,1
62000,0.000000,6178.066895,1
63000,0.000000,6780.687988,1
64000,0.000000,5190.140137,1
65000,0.000000,5428.585938,1
66000,70.889153,5447.539062,0
67000,13.613492,5360.163086,0
68000,3.309269,5196.460938,0
69000,0.635509,5898.335938,0
70000,0.122043,5433.179199,0
71000,0.023437,4847.400879,0
72000,0.005697,5196.460938,0
73000,0.001094,5601.136230,0
74000,0.000210,5196.460938,0
75000,0.000040,5323.589355,0
76000,0.000010,5433.179199,0
77000,0.000002,4970.513184,0
78000,0.000000,5527.959473,0
79000,0.000000,5756.876953,0
80000,0.000000,4847.400879,0
81000,0.000000,5153.459473,0
82000,0.000000,5427.783203,0
83000,0.000000,5196.460938,0
84000,0.000000,5407.836426,0
85000,0.000000,5817.844727,0
86000,0.000000,4849.714844,0
87000,0.000000,5601.136230,0
88000,0.000000,4970.513184,0
89000,0.000000,5447.539062,0
90000,0.000000,4939.205078,0
91000,0.000000,5196.460938,0
92000,0.000000,4963.700684,0
93000,0.000000,4939.205078,0
94000,0.000000,4847.422852,0
95000,0.000000,5866.898926,0
95415,0.000000,4863.237793,1
96000,0.000000,5436.736328,1
97000,0.000000,6579.037109,1
98000,0.000000,5847.204102,1
99000,0.000000,6236.953613,1
100000,0.000000,6826.601562,1
101000,89.733101,5583.784180,0
102000,17.232267,5523.197266,0
103000,3.309269,5976.808594,0
104000,0.635509,6239.400391,0
105000,0.154484,6118.872559,0
106000,0.029667,5805.737305,0
107000,0.005697,5523.197266,0
108000,0.001094,5749.528809,0
109000,0.000210,6034.716309,0
110000,0.000051,5720.940430,0
111000,0.000010,5523.197266,0
112000,0.000002,5989.982910,0
113000,0.000000,5523.197266,0
114000,0.000000,5598.805176,0
115000,0.000000,5720.940430,0
116000,0.000000,6573.493652,0
117000,0.000000,5989.982910,0
118000,0.000000,6193.635742,0
119000,0.000000,5174.137695,0
120000,0.000000,5523.197266,0
121000,0.000000,5523.197266,0
122000,0.000000,5523.197266,0
123000,0.000000,5996.979492,0
124000,0.000000,5633.221680,0
125000,0.000000,5620.764160,0
126000,0.000000,6014.373047,0
127000,0.000000,5989.982910,0
128000,0.000000,5620.764160,0
129000,0.000000,6193.635742,0
130000,0.000000,6118.872559,0
130459,0.000000,5311.481445,1
131000,113.586205,5852.195801,0
132000,21.812996,6640.372070,0
133000,4.188949,5929.603516,0
134000,1.018281,6374.609375,0
135000,0.195550,5620.874023,0
136000,0.037553,5997.223633,0
137000,0.007212,5969.933594,0
138000,0.001753,6439.694336,0
139000,0.000337,6221.012207,0
140000,0.000065,6181.309570,0
141000,0.000012,6439.694336,0
142000,0.000002,6528.574219,0
143000,0.000001,6181.309570,0
144000,0.000000,6161.116699,0
145000,0.000000,6699.364258,0
146000,0.000000,5929.603516,0
147000,0.000000,6315.519531,0
148000,0.000000,6699.364258,0
149000,0.000000,6003.783691,0
150000,0.000000,6079.958008,0
151000,0.000000,6003.783691,0
152000,0.000000,6206.652344,0
153000,0.000000,6003.783691,0
154000,0.000000,6143.096191,0
155000,0.000000,5732.870117,0
156000,0.000000,6161.117188,0
157000,0.000000,6439.694824,0
158000,0.000000,5620.874023,0
159000,0.000000,6699.364258,0
160000,0.000000,6221.012695,0
160646,0.000000,6323.586914,1
161000,0.000000,6506.485352,1
162000,0.000000,7376.213379,1
163000,0.000000,5969.933594,1
164000,0.000000,6572.554688,1
165000,0.000000,6572.554688,1
166000,113.586205,6003.052246,0
167000,21.812996,6316.446777,0
168000,5.302466,5993.250000,0
169000,1.018281,6005.717773,0
170000,0.195550,5646.008789,0
171000,0.037553,5613.395996,0
172000,0.009129,5729.567383,0
173000,0.001753,6099.024414,0
174000,0.000337,5679.665039,0
175000,0.000065,5639.961914,0
176000,0.000016,5987.226562,0
177000,0.000003,6099.024414,0
178000,0.000001,5385.584961,0
179000,0.000000,6158.016602,0
180000,0.000000,5665.304688,0
181000,0.000000,5455.875977,0
182000,0.000000,5639.961914,0
183000,0.000000,5883.207031,0
184000,0.000000,5409.403320,0
185000,0.000000,6158.016602,0
186000,0.000000,5601.749023,0
187000,0.000000,5428.585938,0
188000,0.000000,5428.585938,0
189000,0.000000,5388.256348,0
190000,0.000000,5428.585938,0
191000,0.000000,5803.576172,0
192000,0.000000,5428.585938,0
193000,0.000000,5883.207031,0
194000,0.000000,5659.908203,0
195000,0.000000,6099.024414,0
195690,0.000000,5196.460938,1
196000,0.000000,6853.244141,1
197000,0.000000,6605.679688,1
198000,0.000000,5969.933594,1
199000,0.000000,5752.001953,1
200000,0.000000,5802.020508,1
201000,113.586205,6177.556641,0
202000,27.611387,5629.103516,0
203000,5.302466,5546.554688,0
204000,1.018281,5821.774414,0
205000,0.195550,5723.874512,0
206000,0.047536,5665.834961,0
207000,0.009129,5531.624023,0
208000,0.001753,5889.281250,0
209000,0.000337,6068.170898,0
210000,0.000082,5348.170898,0
211000,0.000016,5602.460938,0
212000,0.000003,5889.281250,0
213000,0.000001,5889.281250,0
214000,0.000000,5642.251465,0
215000,0.000000,5397.732910,0
216000,0.000000,5956.373047,0
217000,0.000000,5111.453125,0
218000,0.000000,5391.172852,0
219000,0.000000,5400.633301,0
220000,0.000000,5042.134766,0
221000,0.000000,5702.071289,0
222000,0.000000,5044.426758,0
223000,0.000000,5042.134766,0
224000,0.000000,5214.657227,0
225000,0.000000,5889.281250,0
226000,0.000000,5521.367676,0
227000,0.000000,5889.281250,0
228000,0.000000,5642.251465,0
229000,0.000000,5426.434082,0
230000,0.000000,5042.134766,0
230734,0.000000,5196.460938,1
231000,0.000000,6433.153320,1
232000,0.000000,5802.020508,1
233000,0.000000,6061.232422,1
234000,0.000000,5468.797852,1
235000,0.000000,6291.809570,1
236000,143.779999,5759.039062,0
237000,27.611387,5674.278320,0
238000,5.302466,5608.565430,0
239000,1.018281,5674.278320,0
240000,0.247531,5481.796875,0
241000,0.047536,5917.523438,0
242000,0.009129,5646.362305,0
243000,0.001753,5694.224609,0
244000,0.000426,5462.902832,0
245000,0.000082,5744.817383,0
246000,0.000016,5916.490234,0
247000,0.000003,5462.902832,0
248000,0.000001,5462.902832,0
249000,0.000000,5770.011719,0
250000,0.000000,5113.864258,0
251000,0.000000,5744.817383,0
252000,0.000000,5113.864258,0
253000,0.000000,5575.350586,0
254000,0.000000,6133.340820,0
255000,0.000000,5113.864258,0
256000,0.000000,5808.033691,0
257000,0.000000,5462.902832,0
258000,0.000000,5575.350586,0
259000,0.000000,5917.523438,0
260000,0.000000,6011.261719,0
261000,0.000000,5808.488770,0
262000,0.000000,5674.278320,0
263000,0.000000,5490.646973,0
264000,0.000000,5575.350586,0
265000,0.000000,5917.523438,0
265778,0.000000,5589.026367,1
266000,0.000000,6984.968262,1
267000,0.000000,6540.874023,1
268000,0.000000,7623.777832,1
269000,0.000000,5711.653320,1
270000,0.000000,7158.333008,1
271000,143.779999,6333.565430,0
272000,27.611387,6790.412109,0
273000,5.302466,5428.631836,0
274000,1.288963,5903.107422,0
275000,0.247531,5775.377930,0
276000,0.047536,5775.377930,0
277000,0.009129,6057.292969,0
278000,0.002219,5518.122070,0
279000,0.000426,5809.228027,0
280000,0.000082,5966.561035,0
