Iteracion,Temperatura,Calidad,Fase
1000,1.741434,3237.505371,0
2000,0.028882,3626.739258,0
3000,0.000479,3266.262451,0
4000,0.000008,3626.739258,0
5000,0.000000,3237.505371,0
6000,0.000000,3691.296387,0
7000,0.000000,3694.564941,0
8000,0.000000,3266.262451,0
9000,0.000000,3623.470215,0
10000,0.000000,3655.496338,0
11000,0.000000,3237.505371,0
12000,0.000000,3237.505371,0
13000,0.000000,3723.322266,0
14000,0.000000,3207.357422,0
15000,0.000000,3237.505371,0
16000,0.000000,3723.322266,0
17000,0.000000,3207.357422,0
18000,0.000000,3653.618164,0
19000,0.000000,3237.505371,0
20000,0.000000,3623.470215,0
21000,0.000000,3655.496338,0
22000,0.000000,3723.322266,0
23000,0.000000,3623.470215,0
24000,0.000000,3237.505371,0
25000,0.000000,3237.505371,0
26000,0.000000,3685.644287,0
27000,0.000000,3691.296387,0
28000,0.000000,3623.470215,0
29000,0.000000,3691.296387,0
30000,0.000000,3237.505371,0
30016,0.000000,3237.505371,1
30017,0.000000,3237.505127,1
30018,0.000000,3237.505371,1
30019,0.000000,3237.505371,1
30020,0.000000,3237.505371,1
30021,0.000000,3237.505371,1
30022,0.000000,3229.292480,1
30023,0.000000,3237.505371,1
30024,0.000000,3411.007812,1
30025,0.000000,3237.505371,1
30026,0.000000,3237.505371,1
30027,0.000000,3237.505371,1
30028,0.000000,3237.505371,1
30029,0.000000,3237.505371,1
30030,0.000000,3237.505371,1
30031,0.000000,3475.369629,1
30032,0.000000,3436.451172,1
30033,0.000000,3436.451172,1
30034,0.000000,3999.083984,1
30035,0.000000,2962.505859,1
30036,0.000000,3436.451172,1
30037,0.000000,3436.451172,1
30038,0.000000,3427.456543,1
30039,0.000000,3807.660400,1
30040,0.000000,3436.451172,1
30041,0.000000,3470.105469,1
30042,0.000000,3436.451172,1
30043,0.000000,4029.335693,1
30044,0.000000,3285.185059,1
30045,0.000000,3449.165283,1
30046,0.000000,4604.682617,1
30047,0.000000,3147.914551,1
30048,0.000000,3687.029297,1
30049,0.000000,3687.029297,1
30050,0.000000,3687.029053,1
30051,0.000000,3825.101074,1
30052,0.000000,3289.988281,1
30053,0.000000,4279.914062,1
30054,0.000000,3393.716797,1
30055,0.000000,3995.852783,1
30056,0.000000,4156.641113,1
30057,0.000000,3393.716797,1
30058,0.000000,3194.770996,1
30059,0.000000,3393.716797,1
30060,0.000000,3521.907227,1
30061,0.000000,3194.760254,1
30062,0.000000,3355.548828,1
