Iteracion,Temperatura,Calidad,Fase
1000,90.438210,16999.398438,0
2000,80.972809,16102.745117,0
3000,72.498062,15994.055664,0
4000,64.910294,15860.183594,0
5000,58.116673,16186.580078,0
6000,52.034088,17182.486328,0
7000,46.588112,15874.938477,0
8000,42.133457,15878.945312,0
9000,37.723701,15973.112305,0
10000,33.775478,15812.797852,0
11000,30.240482,16277.750000,0
12000,27.075464,15674.038086,0
13000,24.241701,16126.639648,0
14000,21.704525,15307.860352,0
15000,19.432894,15148.233398,0
16000,17.574762,15215.375977,0
17000,15.735356,15234.693359,0
18000,14.088469,16088.071289,0
19000,12.613948,15297.962891,0
20000,11.293752,15443.018555,0
21000,10.111730,15315.172852,0
22000,9.053419,15472.118164,0
23000,8.187751,15251.940430,0
24000,7.330808,14864.223633,0
25000,6.563553,15632.588867,0
26000,5.876601,15584.719727,0
27000,5.261546,15309.143555,0
28000,4.710864,15536.696289,0
29000,4.217817,15294.583008,0
30000,3.776373,15171.362305,0
30085,0.000000,15292.894531,1
31000,91.351723,16988.578125,0
32000,81.790718,18136.404297,0
33000,73.230362,16889.642578,0
34000,65.565956,16515.828125,0
35000,58.703709,16526.847656,0
36000,52.559685,16600.953125,0
37000,47.534039,17428.277344,0
38000,42.559048,16716.529297,0
39000,38.104748,16119.992188,0
40000,34.116646,16527.009766,0
41000,30.545942,16509.105469,0
42000,27.348953,17348.718750,0
43000,24.486567,16558.539062,0
44000,21.923763,16488.873047,0
45000,19.827459,16558.539062,0
46000,17.752285,16720.402344,0
47000,15.894300,16915.519531,0
48000,14.230776,16409.621094,0
49000,12.741362,17320.617188,0
50000,11.407830,16526.847656,0
51000,10.213868,16615.783203,0
52000,9.144868,16942.751953,0
53000,8.270455,16555.199219,0
54000,7.404856,16526.847656,0
55000,6.629852,16526.847656,0
56000,5.935961,17414.328125,0
57000,5.314693,16606.412109,0
58000,4.758448,16511.332031,0
59000,4.260421,16620.828125,0
60000,3.853048,16942.751953,0
60186,0.000000,15304.974609,1
61000,92.274467,17275.089844,0
62000,82.616882,17094.238281,0
63000,73.970062,16637.941406,0
64000,66.897209,18115.939453,0
65000,59.895634,16895.035156,0
66000,53.626858,16625.300781,0
67000,48.014179,16199.557617,0
68000,42.988937,16667.234375,0
69000,38.489643,17048.601562,0
70000,34.461258,17676.759766,0
71000,31.166147,16769.406250,0
72000,27.904245,16584.621094,0
73000,24.983744,17707.101562,0
74000,22.368904,16606.412109,0
75000,20.027737,16606.250000,0
76000,17.931601,16606.250000,0
77000,16.054848,17493.892578,0
78000,14.374521,16540.287109,0
79000,13.000062,16606.250000,0
80000,11.639455,16606.250000,0
81000,10.421251,16646.916016,0
82000,9.330545,16446.322266,0
83000,8.353995,17348.556641,0
