Iteracion,Temperatura,Calidad,Fase
1000,90.438210,4131.346680,0
2000,80.972809,3492.344482,0
3000,72.498062,3297.248047,0
4000,64.910294,4030.869873,0
5000,58.116673,3880.139893,0
6000,52.034088,3841.982422,0
7000,46.588112,3613.051270,0
8000,42.133457,4030.870117,0
9000,37.723701,3576.599609,0
10000,33.775478,4035.373047,0
11000,30.240482,3695.994873,0
12000,27.075464,4073.530518,0
13000,24.241701,3454.187012,0
14000,21.704525,3841.982422,0
15000,19.432894,3791.200439,0
16000,17.574762,3844.120605,0
17000,15.735356,3791.200439,0
18000,14.088469,3578.737793,0
19000,12.613948,3456.325195,0
20000,11.293752,3456.325195,0
21000,10.111730,3844.120605,0
22000,9.053419,4037.511230,0
23000,8.187751,3844.120605,0
24000,7.330808,3659.975586,0
25000,6.563553,3578.737793,0
26000,5.876601,4037.511230,0
27000,5.261546,3844.120605,0
28000,4.710864,3844.120605,0
29000,4.217817,3994.850830,0
30000,3.776373,4037.511230,0
30085,0.000000,3576.599609,1
31000,91.351723,4602.976562,0
32000,81.790718,3973.640625,0
33000,73.230362,4566.524902,0
34000,65.565956,3490.638428,0
35000,58.703709,4205.935547,0
36000,53.090591,3973.640625,0
37000,47.534039,4566.525391,0
38000,42.559048,4169.483887,0
39000,38.104748,4169.483887,0
40000,34.116646,4566.525391,0
41000,30.545942,4169.483398,0
42000,27.348953,4239.023438,0
43000,24.733906,3841.982178,0
44000,22.145216,3614.757080,0
45000,19.827459,4239.023438,0
46000,17.752285,4566.524902,0
47000,15.894300,3973.640381,0
48000,14.230776,3576.599609,0
49000,12.741362,3576.599365,0
50000,11.407830,4566.524902,0
51000,10.317039,3973.640381,0
52000,9.237240,3973.640625,0
53000,8.270455,4566.525391,0
54000,7.404856,3576.599609,0
55000,6.629852,3973.640625,0
56000,5.935961,3973.640625,0
57000,5.314693,3576.599365,0
58000,4.758448,3646.139160,0
59000,4.303455,3973.640625,0
60000,3.853048,3657.837158,0
60207,0.000000,3275.348633,1
61000,92.274467,3260.796387,0
62000,82.616882,3841.982178,0
63000,73.970062,3613.051025,0
64000,66.228241,3576.599365,0
65000,59.296677,4035.373047,0
66000,53.626858,3841.982178,0
67000,48.014179,3260.796143,0
68000,42.988937,3992.712646,0
69000,38.489643,3695.995117,0
70000,34.461258,3973.640625,0
71000,30.854486,3992.712402,0
72000,27.625204,3789.062012,0
73000,24.983744,3878.433838,0
74000,22.368904,3841.982422,0
75000,20.027737,3841.982178,0
76000,17.931601,3992.712646,0
77000,16.054848,4035.373047,0
78000,14.374521,3841.982422,0
79000,12.870062,4035.373047,0
80000,11.523061,3260.796387,0
81000,10.421251,3992.712646,0
82000,9.330545,3657.837402,0
83000,8.353995,3841.982422,0
84000,7.479653,4035.373047,0
85000,6.696820,3576.599609,0
86000,5.995920,3646.139160,0
87000,5.368377,3841.982422,0
88000,4.806513,3841.982422,0
89000,4.346925,3657.837158,0
90000,3.891968,3576.599609,0
90300,0.000000,3775.545410,1
91000,93.206535,3769.989990,0
92000,83.451393,3578.737549,0
93000,74.717232,3646.139160,0
94000,66.897209,4566.525391,0
95000,60.500641,3841.982178,0
96000,54.168541,3260.796387,0
97000,48.499172,3490.638428,0
98000,43.423168,3965.833008,0
99000,38.878426,3576.599365,0
100000,34.809353,3841.982178,0
101000,31.166147,3841.982422,0
102000,28.186106,3992.712646,0
103000,25.236105,3576.599609,0
