Iteracion,Temperatura,Calidad,Fase
1000,90.438210,12943.250977,0
2000,80.972809,13159.580078,0
3000,72.498062,12840.798828,0
4000,64.910294,12709.505859,0
5000,58.116673,12497.510742,0
6000,52.034088,12925.171875,0
7000,46.588112,12491.291016,0
8000,42.133457,12497.510742,0
9000,37.723701,12491.291016,0
10000,33.775478,13963.126953,0
11000,30.240482,13390.935547,0
12000,27.075464,12474.005859,0
13000,24.241701,12765.050781,0
14000,21.704525,12671.983398,0
15000,19.432894,12497.511719,0
16000,17.574762,12597.558594,0
17000,15.735356,12497.509766,0
18000,14.088469,12665.763672,0
19000,12.613948,13036.841797,0
20000,11.293752,12834.427734,0
21000,10.111730,12709.505859,0
22000,9.053419,12671.982422,0
23000,8.187751,12665.763672,0
24000,7.330808,12671.983398,0
25000,6.563553,12671.983398,0
26000,5.876601,12810.455078,0
27000,5.261546,12513.759766,0
28000,4.710864,12665.763672,0
29000,4.217817,13108.463867,0
30000,3.776373,12665.763672,0
30085,0.000000,12731.543945,1
31000,0.000000,13172.721680,1
32000,0.000000,13619.789062,1
33000,0.000000,13313.167969,1
34000,0.000000,13942.318359,1
35000,0.000000,12665.763672,1
36000,91.351723,13193.348633,0
37000,81.790718,13059.645508,0
38000,73.230362,13098.759766,0
39000,65.565956,12558.995117,0
40000,58.703709,12899.266602,0
41000,52.559685,13129.950195,0
42000,47.058697,12838.999023,0
43000,42.133457,12927.736328,0
44000,38.104748,13098.758789,0
45000,34.116646,12270.544922,0
46000,30.545942,13253.553711,0
47000,27.348953,12276.662109,0
48000,24.486567,12967.659180,0
49000,21.923763,12850.674805,0
50000,19.629185,12270.441406,0
51000,17.752285,13264.352539,0
52000,15.894300,12573.574219,0
53000,14.230776,12961.440430,0
54000,12.741362,12832.780273,0
55000,11.407830,12978.620117,0
56000,10.213868,12870.303711,0
57000,9.144868,12697.421875,0
58000,8.187751,12920.038086,0
59000,7.404856,12838.999023,0
60000,6.629852,12838.999023,0
61000,5.935961,12270.441406,0
62000,5.314693,12962.166992,0
63000,4.758448,12962.167969,0
64000,4.260421,12267.536133,0
65000,3.814518,12926.257812,0
65169,0.000000,13313.167969,1
66000,0.000000,13384.716797,1
67000,0.000000,13112.831055,1
68000,0.000000,13557.998047,1
69000,0.000000,13384.716797,1
70000,0.000000,12488.701172,1
71000,91.351723,12958.947266,0
72000,82.616882,12899.389648,0
73000,73.970062,12957.358398,0
74000,66.228241,13598.115234,0
75000,59.296677,12978.291992,0
76000,53.090591,13237.321289,0
77000,47.534039,13137.332031,0
78000,42.559048,13056.717773,0
79000,38.489643,12766.588867,0
80000,34.461258,13039.883789,0
81000,30.854486,12916.684570,0
82000,27.625204,12910.465820,0
83000,24.733906,13062.524414,0
84000,22.145216,12910.465820,0
85000,19.827459,12916.686523,0
86000,17.752285,12438.433594,0
87000,16.054848,13250.411133,0
88000,14.374521,13186.696289,0
89000,12.870062,13098.895508,0
90000,11.523061,12910.465820,0
91000,10.317039,12601.090820,0
92000,9.237240,12117.238281,0
93000,8.270455,12729.170898,0
94000,7.404856,12803.299805,0
95000,6.696820,12117.238281,0
96000,5.995920,12918.630859,0
97000,5.368377,12805.497070,0
98000,4.806513,12741.548828,0
99000,4.303455,12964.647461,0
100000,3.853048,13742.346680,0
100253,0.000000,12585.730469,1
101000,0.000000,13477.281250,1
102000,0.000000,12976.226562,1
103000,0.000000,12650.381836,1
104000,0.000000,12585.730469,1
105000,0.000000,12320.424805,1
106000,92.274467,12950.686523,0
107000,83.451393,12030.271484,0
108000,74.717232,13089.718750,0
109000,66.897209,12771.970703,0
110000,59.895634,12758.587891,0
111000,53.626858,12080.824219,0
112000,48.014179,12668.500000,0
113000,42.988937,12769.390625,0
114000,38.489643,12303.218750,0
115000,34.809353,12874.902344,0
116000,31.166147,12573.306641,0
117000,27.904245,12712.158203,0
118000,24.983744,12608.701172,0
119000,22.368904,12776.421875,0
120000,20.027737,12738.279297,0
121000,17.931601,12821.048828,0
122000,16.054848,12456.699219,0
123000,14.519718,12769.390625,0
124000,13.000062,12140.208984,0
125000,11.639455,11922.640625,0
126000,10.421251,12604.238281,0
127000,9.330545,12608.703125,0
128000,8.353995,12814.191406,0
129000,7.479653,12821.048828,0
130000,6.764464,12303.218750,0
131000,6.056485,12822.072266,0
132000,5.422603,12822.218750,0
133000,4.855064,12711.460938,0
134000,4.346925,12608.701172,0
135000,3.891968,12140.208984,0
135337,0.000000,12624.438477,1
136000,0.000000,13422.980469,1
137000,0.000000,12862.548828,1
138000,0.000000,12585.731445,1
139000,0.000000,13355.328125,1
140000,0.000000,12682.438477,1
141000,93.206535,13085.593750,0
142000,83.451393,13342.339844,0
143000,75.471947,12539.709961,0
144000,67.572937,12734.781250,0
145000,60.500641,13172.974609,0
146000,54.168541,12646.417969,0
147000,48.499172,12632.458008,0
148000,43.423168,12296.948242,0
149000,38.878426,12761.352539,0
150000,34.809353,12601.090820,0
151000,31.480957,12762.022461,0
152000,28.186106,12756.279297,0
153000,25.236105,12501.567383,0
154000,22.594852,13892.233398,0
155000,20.230038,12741.548828,0
156000,18.112728,12117.238281,0
157000,16.217018,12542.248047,0
158000,14.666382,12959.118164,0
159000,13.131375,13015.595703,0
160000,11.757025,12959.118164,0
161000,10.526516,11899.669922,0
162000,9.424793,12556.052734,0
163000,8.438379,12804.805664,0
164000,7.555205,12947.413086,0
165000,6.764464,12501.804688,0
166000,6.117661,12959.118164,0
167000,5.477376,12741.548828,0
168000,4.904105,12918.629883,0
169000,4.390833,11943.606445,0
170000,3.931281,12749.000000,0
170421,0.000000,12853.559570,1
171000,0.000000,12585.730469,1
172000,0.000000,14121.017578,1
173000,0.000000,13367.333984,1
174000,0.000000,13355.328125,1
175000,0.000000,13264.574219,1
176000,94.148018,12843.728516,0
177000,84.294334,12210.587891,0
178000,75.471947,13021.266602,0
179000,68.255493,12682.890625,0
180000,61.111759,12803.331055,0
181000,54.715698,13338.869141,0
182000,48.989063,12292.790039,0
183000,43.861786,12615.761719,0
184000,39.271137,12309.307617,0
185000,35.160961,12942.632812,0
186000,31.798946,12870.543945,0
187000,28.470814,12476.458984,0
188000,25.491014,12816.338867,0
189000,22.823084,12992.300781,0
190000,20.434381,12801.682617,0
191000,18.295685,12815.926758,0
192000,16.380827,12861.527344,0
193000,14.666382,12992.302734,0
194000,13.264015,12100.752930,0
195000,11.875782,13160.175781,0
196000,10.632844,12726.499023,0
197000,9.519993,12100.752930,0
198000,8.523615,13126.758789,0
199000,7.631520,12476.458984,0
200000,6.832792,12786.813477,0
201000,6.117661,13160.201172,0
202000,5.532703,12733.264648,0
203000,4.953641,12936.528320,0
204000,4.435184,12942.632812,0
205000,3.970991,12811.961914,0
205505,0.000000,14192.577148,1
206000,0.000000,13135.557617,1
207000,0.000000,13135.557617,1
208000,0.000000,13477.280273,1
209000,0.000000,13422.980469,1
210000,0.000000,13355.328125,1
211000,95.099007,13094.559570,0
212000,85.145790,12891.856445,0
213000,76.234291,12930.830078,0
214000,68.944939,12809.163086,0
215000,61.729050,12271.427734,0
216000,55.268383,12808.014648,0
217000,49.483902,12981.678711,0
218000,44.304832,12601.090820,0
219000,39.667816,13042.708008,0
220000,35.516121,12806.578125,0
221000,31.798946,12487.002930,0
222000,28.758398,12981.680664,0
223000,25.748499,12601.090820,0
224000,23.053619,12832.512695,0
225000,20.640789,12756.279297,0
226000,18.480490,11958.965820,0
227000,16.546289,12585.731445,0
228000,14.814527,12486.444336,0
229000,13.264015,13154.845703,0
230000,11.995739,12657.050781,0
231000,10.740247,12949.357422,0
232000,9.616155,12585.731445,0
233000,8.609712,12585.731445,0
234000,7.708606,12741.548828,0
235000,6.901810,12091.707031,0
236000,6.179456,12756.908203,0
237000,5.588589,12117.238281,0
238000,5.003678,12646.417969,0
239000,4.479984,12735.446289,0
240000,4.011102,12585.731445,0
240589,0.000000,12585.731445,1
241000,0.000000,12023.392578,1
242000,0.000000,12200.453125,1
243000,0.000000,13244.827148,1
244000,0.000000,12149.233398,1
245000,0.000000,12585.730469,1
246000,96.059601,12959.118164,0
247000,86.005844,12825.541016,0
248000,77.004333,13332.572266,0
249000,68.944939,13097.333008,0
250000,62.352573,12553.220703,0
251000,55.826649,12822.914062,0
252000,49.983738,12382.284180,0
253000,44.752354,12347.471680,0
254000,40.068501,12683.991211,0
255000,35.874870,12615.116211,0
256000,32.120148,12964.716797,0
257000,28.758398,12129.057617,0
258000,26.008585,12741.548828,0
259000,23.286484,12585.730469,0
260000,20.849281,12276.897461,0
261000,18.667162,12951.512695,0
262000,16.713423,12242.381836,0
263000,14.964169,12811.208984,0
264000,13.397995,12487.002930,0
265000,12.116908,12655.695312,0
266000,10.848734,12749.000000,0
267000,9.713287,12643.233398,0
268000,8.696678,12628.909180,0
269000,7.786470,12601.090820,0
270000,6.971525,12585.731445,0
