Iteracion,Temperatura,Calidad,Fase
1000,90.438210,22093.207031,0
2000,80.972809,21712.068359,0
3000,72.498062,22147.671875,0
4000,64.910294,22540.634766,0
5000,58.116673,21648.779297,0
6000,52.034088,21609.724609,0
7000,46.588112,21704.623047,0
8000,42.133457,22329.542969,0
9000,37.723701,21276.757812,0
10000,33.775478,22037.150391,0
11000,30.240482,21365.960938,0
12000,27.075464,21449.175781,0
13000,24.241701,21415.339844,0
14000,21.704525,21476.021484,0
15000,19.432894,21748.318359,0
16000,17.574762,21304.675781,0
17000,15.735356,21175.986328,0
18000,14.088469,21074.681641,0
19000,12.613948,21452.546875,0
20000,11.293752,21682.878906,0
21000,10.111730,21330.501953,0
22000,9.053419,21631.021484,0
23000,8.187751,21355.224609,0
24000,7.330808,21297.376953,0
25000,6.563553,21428.806641,0
26000,5.876601,21726.365234,0
27000,5.261546,21099.541016,0
28000,4.710864,21330.689453,0
29000,4.217817,21791.810547,0
30000,3.776373,21330.689453,0
30085,0.000000,21972.072266,1
31000,0.000000,22077.890625,1
32000,0.000000,22071.041016,1
33000,0.000000,21765.929688,1
34000,0.000000,21710.068359,1
35000,0.000000,21425.894531,1
36000,91.351723,21501.455078,0
37000,81.790718,21535.009766,0
38000,73.230362,21821.892578,0
39000,65.565956,21538.341797,0
40000,58.703709,21553.128906,0
41000,52.559685,21693.177734,0
42000,47.058697,21231.931641,0
43000,42.133457,21537.703125,0
44000,38.104748,21701.281250,0
45000,34.116646,21068.269531,0
46000,30.545942,21356.423828,0
47000,27.348953,21834.916016,0
48000,24.486567,21330.101562,0
49000,21.923763,21330.501953,0
50000,19.629185,21355.412109,0
51000,17.752285,21271.121094,0
52000,15.894300,21005.710938,0
53000,14.230776,21215.697266,0
54000,12.741362,21275.001953,0
55000,11.407830,21148.804688,0
56000,10.213868,21370.191406,0
57000,9.144868,21145.468750,0
58000,8.187751,21145.466797,0
59000,7.404856,21055.746094,0
60000,6.629852,21547.388672,0
61000,5.935961,21086.275391,0
62000,5.314693,21335.388672,0
63000,4.758448,21148.615234,0
64000,4.260421,21827.855469,0
65000,3.814518,21098.044922,0
65169,0.000000,21595.884766,1
66000,92.274467,21698.312500,0
67000,82.616882,21267.972656,0
68000,73.970062,21237.289062,0
69000,66.228241,21440.472656,0
70000,59.296677,21348.230469,0
71000,53.090591,21077.742188,0
72000,48.014179,21071.148438,0
73000,42.988937,21400.472656,0
74000,38.489643,21434.310547,0
75000,34.461258,21245.726562,0
76000,30.854486,20928.109375,0
77000,27.625204,20419.359375,0
78000,24.733906,21046.664062,0
79000,22.368904,21309.333984,0
80000,20.027737,21123.664062,0
81000,17.931601,21222.105469,0
82000,16.054848,21087.017578,0
83000,14.374521,21046.728516,0
84000,12.870062,20992.562500,0
85000,11.523061,20907.601562,0
86000,10.317039,20966.333984,0
87000,9.330545,20907.601562,0
88000,8.353995,20934.046875,0
89000,7.479653,21015.054688,0
90000,6.696820,21032.873047,0
91000,5.995920,20907.601562,0
92000,5.368377,21012.365234,0
93000,4.806513,21309.333984,0
94000,4.303455,20907.601562,0
95000,3.891968,20907.601562,0
95286,0.000000,20907.601562,1
96000,93.206535,22379.808594,0
97000,83.451393,22375.958984,0
98000,75.471947,22236.148438,0
99000,67.572937,21956.589844,0
100000,60.500641,22104.556641,0
101000,54.168541,21982.841797,0
102000,48.499172,22328.310547,0
103000,43.423168,22190.179688,0
104000,38.878426,22311.113281,0
105000,34.809353,22308.878906,0
106000,31.480957,21985.933594,0
